classname,method,docstring,annotations,method_definition
org.asynchttpclient.ntlm.NtlmTest,void testWriteULong(),,,"@Test
  public void testWriteULong() {
    // test different combinations so that different positions in the byte array will be written
    byte[] buffer = new byte[4];
    NtlmEngine.writeULong(buffer, 1, 0);
    assertEquals(buffer, new byte[]{1, 0, 0, 0}, ""Unsigned long value 1 was not written correctly to the buffer"");

    buffer = new byte[4];
    NtlmEngine.writeULong(buffer, 257, 0);
    assertEquals(buffer, new byte[]{1, 1, 0, 0}, ""Unsigned long value 257 was not written correctly to the buffer"");

    buffer = new byte[4];
    NtlmEngine.writeULong(buffer, 16777216, 0);
    assertEquals(buffer, new byte[]{0, 0, 0, 1}, ""Unsigned long value 16777216 was not written correctly to the buffer"");
  }"
org.asynchttpclient.ntlm.NtlmTest.NTLMHandler,"void handle(String pathInContext, org.eclipse.jetty.server.Request request, HttpServletRequest httpRequest, HttpServletResponse httpResponse)",,,"@Override
    public void handle(String pathInContext, org.eclipse.jetty.server.Request request, HttpServletRequest httpRequest, HttpServletResponse httpResponse) throws IOException,
            ServletException {

      String authorization = httpRequest.getHeader(""Authorization"");
      if (authorization == null) {
        httpResponse.setStatus(401);
        httpResponse.setHeader(""WWW-Authenticate"", ""NTLM"");

      } else if (authorization.equals(""NTLM TlRMTVNTUAABAAAAAYIIogAAAAAoAAAAAAAAACgAAAAFASgKAAAADw=="")) {
        httpResponse.setStatus(401);
        httpResponse.setHeader(""WWW-Authenticate"", ""NTLM TlRMTVNTUAACAAAAAAAAACgAAAABggAAU3J2Tm9uY2UAAAAAAAAAAA=="");

      } else if (authorization
              .equals(""NTLM TlRMTVNTUAADAAAAGAAYAEgAAAAYABgAYAAAABQAFAB4AAAADAAMAIwAAAASABIAmAAAAAAAAACqAAAAAYIAAgUBKAoAAAAPrYfKbe/jRoW5xDxHeoxC1gBmfWiS5+iX4OAN4xBKG/IFPwfH3agtPEia6YnhsADTVQBSAFMAQQAtAE0ASQBOAE8AUgBaAGEAcABoAG8AZABMAEkARwBIAFQAQwBJAFQAWQA="")) {
        httpResponse.setStatus(200);
      } else {
        httpResponse.setStatus(401);
      }

      httpResponse.setContentLength(0);
      httpResponse.getOutputStream().flush();
      httpResponse.getOutputStream().close();
    }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void initClient(),,,"@BeforeTest
  public void initClient() {
    client = asyncHttpClient(config()
            .setMaxRequestRetry(0)
            .setRequestTimeout(3_000)
            .setReadTimeout(1_000));
  }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void closeClient(),,,"@AfterTest
  public void closeClient() throws Throwable {
    client.close();
  }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,configureHandler(),,,"@Override
  public AbstractHandler configureHandler() throws Exception {
    return new AbstractHandler() {
      @Override
      public void handle(String target, Request r, HttpServletRequest request, HttpServletResponse response) {
        try {
          servletResponseHandler.handle(response);
        } catch (Exception e) {
          throw new RuntimeException(e);
        }
      }
    };
  }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,"void handle(String target, Request r, HttpServletRequest request, HttpServletResponse response)",,,"@Override
      public void handle(String target, Request r, HttpServletRequest request, HttpServletResponse response) {
        try {
          servletResponseHandler.handle(response);
        } catch (Exception e) {
          throw new RuntimeException(e);
        }
      }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void timeoutWithNoStatusLineSent(),,,"@Test
  public void timeoutWithNoStatusLineSent() throws Throwable {
    try {
      execute(response -> Thread.sleep(5_000), bodyPublisher -> {});
      fail(""Request should have timed out"");
    } catch (ExecutionException e) {
      expectReadTimeout(e.getCause());
    }
  }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void neverSubscribingToResponseBodyHitsRequestTimeout(),,,"@Test
  public void neverSubscribingToResponseBodyHitsRequestTimeout() throws Throwable {
    try {
      execute(response -> {
        response.getOutputStream().write(BODY_CHUNK);
        response.getOutputStream().flush();
        Thread.sleep(500);
        response.getOutputStream().write(BODY_CHUNK);
        response.getOutputStream().flush();

        response.getOutputStream().close();
      }, bodyPublisher -> {});

      fail(""Request should have timed out"");
    } catch (ExecutionException e) {
      expectRequestTimeout(e.getCause());
    }
  }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void readTimeoutInMiddleOfBody(),,,"@Test
  public void readTimeoutInMiddleOfBody() throws Throwable {
    ServletResponseHandler responseHandler = response -> {
      response.getOutputStream().write(BODY_CHUNK);
      response.getOutputStream().flush();
      Thread.sleep(500);
      response.getOutputStream().write(BODY_CHUNK);
      response.getOutputStream().flush();
      Thread.sleep(5_000);
      response.getOutputStream().write(BODY_CHUNK);
      response.getOutputStream().flush();
      response.getOutputStream().close();
    };

    try {
      execute(responseHandler, bodyPublisher -> bodyPublisher.subscribe(new ManualRequestSubscriber() {
        @Override
        public void onSubscribe(Subscription s) {
          s.request(Long.MAX_VALUE);
        }
      }));
      fail(""Request should have timed out"");
    } catch (ExecutionException e) {
      expectReadTimeout(e.getCause());
    }
  }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void onSubscribe(Subscription s),,,"@Override
        public void onSubscribe(Subscription s) {
          s.request(Long.MAX_VALUE);
        }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void notRequestingForLongerThanReadTimeoutDoesNotCauseTimeout(),,,"@Test
  public void notRequestingForLongerThanReadTimeoutDoesNotCauseTimeout() throws Throwable {
    ServletResponseHandler responseHandler = response -> {
      response.getOutputStream().write(BODY_CHUNK);
      response.getOutputStream().flush();
      Thread.sleep(100);
      response.getOutputStream().write(BODY_CHUNK);
      response.getOutputStream().flush();
      response.getOutputStream().close();
    };

    ManualRequestSubscriber subscriber = new ManualRequestSubscriber() {
      @Override
      public void onSubscribe(Subscription s) {
        super.onSubscribe(s);
        new Thread(() -> {
          try {
            // chunk 1
            s.request(1);

            // there will be no read for longer than the read timeout
            Thread.sleep(1_500);

            // read the rest
            s.request(Long.MAX_VALUE);
          } catch (InterruptedException e) {
            throw new RuntimeException(e);
          }
        }).start();
      }
    };

    execute(responseHandler, bodyPublisher -> bodyPublisher.subscribe(subscriber));

    subscriber.await();

    assertEquals(subscriber.elements.size(), 2);
  }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void onSubscribe(Subscription s),,,"@Override
      public void onSubscribe(Subscription s) {
        super.onSubscribe(s);
        new Thread(() -> {
          try {
            // chunk 1
            s.request(1);

            // there will be no read for longer than the read timeout
            Thread.sleep(1_500);

            // read the rest
            s.request(Long.MAX_VALUE);
          } catch (InterruptedException e) {
            throw new RuntimeException(e);
          }
        }).start();
      }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void readTimeoutCancelsBodyStream(),,,"@Test
  public void readTimeoutCancelsBodyStream() throws Throwable {
    ServletResponseHandler responseHandler = response -> {
      response.getOutputStream().write(BODY_CHUNK);
      response.getOutputStream().flush();
      Thread.sleep(2_000);
      response.getOutputStream().write(BODY_CHUNK);
      response.getOutputStream().flush();
      response.getOutputStream().close();
    };

    ManualRequestSubscriber subscriber = new ManualRequestSubscriber() {
      @Override
      public void onSubscribe(Subscription s) {
        super.onSubscribe(s);
        s.request(Long.MAX_VALUE);
      }
    };

    try {
      execute(responseHandler, bodyPublisher -> bodyPublisher.subscribe(subscriber));
      fail(""Request should have timed out"");
    } catch (ExecutionException e) {
      expectReadTimeout(e.getCause());
    }

    subscriber.await();

    assertEquals(subscriber.elements.size(), 1);
  }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void onSubscribe(Subscription s),,,"@Override
      public void onSubscribe(Subscription s) {
        super.onSubscribe(s);
        s.request(Long.MAX_VALUE);
      }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void requestTimeoutCancelsBodyStream(),,,"@Test
  public void requestTimeoutCancelsBodyStream() throws Throwable {
    ServletResponseHandler responseHandler = response -> {
      response.getOutputStream().write(BODY_CHUNK);
      response.getOutputStream().flush();
      Thread.sleep(900);
      response.getOutputStream().write(BODY_CHUNK);
      response.getOutputStream().flush();
      Thread.sleep(900);
      response.getOutputStream().write(BODY_CHUNK);
      response.getOutputStream().flush();
      Thread.sleep(900);
      response.getOutputStream().write(BODY_CHUNK);
      response.getOutputStream().flush();
      Thread.sleep(900);
      response.getOutputStream().write(BODY_CHUNK);
      response.getOutputStream().flush();
      response.getOutputStream().close();
    };

    ManualRequestSubscriber subscriber = new ManualRequestSubscriber() {
      @Override
      public void onSubscribe(Subscription subscription) {
        super.onSubscribe(subscription);
        subscription.request(Long.MAX_VALUE);
      }
    };

    try {
      execute(responseHandler, bodyPublisher -> bodyPublisher.subscribe(subscriber));
      fail(""Request should have timed out"");
    } catch (ExecutionException e) {
      expectRequestTimeout(e.getCause());
    }

    subscriber.await();

    expectRequestTimeout(subscriber.error);
    assertEquals(subscriber.elements.size(), 4);
  }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void onSubscribe(Subscription subscription),,,"@Override
      public void onSubscribe(Subscription subscription) {
        super.onSubscribe(subscription);
        subscription.request(Long.MAX_VALUE);
      }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void ioErrorsArePropagatedToSubscriber(),,,"@Test
  public void ioErrorsArePropagatedToSubscriber() throws Throwable {
    ServletResponseHandler responseHandler = response -> {
      response.setContentLength(100);

      response.getOutputStream().write(BODY_CHUNK);
      response.getOutputStream().flush();

      response.getOutputStream().close();
    };

    ManualRequestSubscriber subscriber = new ManualRequestSubscriber() {
      @Override
      public void onSubscribe(Subscription subscription) {
        super.onSubscribe(subscription);
        subscription.request(Long.MAX_VALUE);
      }
    };

    Throwable error = null;
    try {
      execute(responseHandler, bodyPublisher -> bodyPublisher.subscribe(subscriber));
      fail(""Request should have failed"");
    } catch (ExecutionException e) {
      error = e.getCause();
      assertTrue(error instanceof RemotelyClosedException, ""Unexpected error: "" + e);
    }

    subscriber.await();

    assertEquals(subscriber.error, error);
    assertEquals(subscriber.elements.size(), 1);
  }"
org.asynchttpclient.reactivestreams.ReactiveStreamsErrorTest,void onSubscribe(Subscription subscription),,,"@Override
      public void onSubscribe(Subscription subscription) {
        super.onSubscribe(subscription);
        subscription.request(Long.MAX_VALUE);
      }"
