id,target,output,match_tc_mut_doc
conf_68_10,"assertTrue(""subset is not empty"", subset.isEmpty());","assertEquals(false, config.isEmpty());",0
conf_1386_1,"assertEquals(""Wrong base path"", ""test"", cparams.getBasePath());","assertEquals(""test"", cparams.getBasePath());",0
conf_1394_4,"assertSame(""Wrong factory"", factory, map.get(""IOFactory""));","assertEquals(true, map.isEmpty());",0
conf_1575_1,"assertEquals(""Wrong length"", TESTPROPS.length(), key.length());","assertEquals(3, keyBuffer0.length());",0
conf_348_7,"assertEquals(""London"", capUk.get(""capital""));","public String toString() {
        return stringMapper.toString());",0
conf_132_8,"assertEquals(expected, conf.getShortArray(""short.list.interpolated""));","public short[] getShortArray(final String key, arrayUtils.EMPTY_SHORT_ARRAY);",0
conf_531_15,"assertEquals(""100,000"", checkConfig.getString(""Employee/Salary""));","assertEquals(""<?xml version=\""1.0\"" encoding=\""UTF-8\""?>\n<Employee[@attr1]>\n    <path>src/main/resources/digester/test</path>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n</Employee[@attr1]>\n    <Employee[@attr2]>\n        <path>src/main/resources/digester/test/1.0</path>\n        <file>src/main/resources/digester/test/1.0</file>\n        <file>src/main/digester/test/1.0</file>\n        <file>\n    </file>\n    </file>\n    </file>\n    </file>\n    </file>\n    <file>\n    </file>\n    </file>\n    </",0
conf_521_1,"assertNotNull(""null list"", list);","assertEquals(0, list0.size());",0
conf_444_3,"assertEquals(""Wrong sub value 1"", ""sec1"", sub.getString(""var1""));","assertEquals(""[section]\n\n[section]\n"", config.getString());",0
conf_139_2,"assertEquals(expected, conf.getURLArray(""url.list1""));",assertNotNull(value0);,0
conf_173_1,"assertNull(""Wrong result for unknown key"", config.getSource(""an.unknown.key""));","public Configuration getSource(final String key) {
        if (key == null) {
            return null;
        Configuration null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null"", getSource());",0
conf_705_2,"assertEquals(""Wrong combined blank numbers"", 0, layout.getBlankLinesBefore(TEST_KEY));","assertEquals(0, builder.getBlankLinesBefore());",0
conf_342_1,"assertTrue(""property should be an Integer"", property instanceof Integer);",assertNull(property);,0
conf_1733_1,"assertNull(""Got a factory name"", cd.getBeanFactoryName());",assertNull(cd.getBeanFactoryName());,0
conf_1442_1,"assertTrue(""Not defined"", handler.isDefined(node));","assertEquals(true, nodeForKey(handler,ImmutableNodeHandler.isDefined());",0
conf_1652_1,"assertEquals(""Incorrect value at index "" + index, String.valueOf(value), node.getValue());","assertEquals(3, value);",0
conf_386_4,"assertFalse(""Should be false"", cc.getBoolean(""test.missing.boolean"", false));","assertEquals(true, conf2.getBoolean());",0
conf_1839_5,"assertSame(""Wrong parent"", interpolator, ci.getParentInterpolator());","public InterpolatorSpecification.Builder()
           .withDefaultLookup(""p"", preLookup)
           .withParentInterpolator(interpolator)
           .withStringConverter(stringConverter)
           .create());",0
conf_1085_1,"assertEquals(""Wrong array length"", src.length, array.length);","assertEquals(1, src.length());",0
conf_353_2,"assertNotEquals(value, simple.getString(key));","assertEquals(""new value"", simpleConfiguration0.getString());",0
conf_580_2,"assertEquals(""This returns true, not the default"", boolT, config.getBoolean(""boolA"", boolF));","assertEquals(true, booleanT);",0
conf_left_2006_2,"assertEquals(""Wrong node index"", String.valueOf(value), ((ImmutableNode) nodes.get(index)).getValue());","assertEquals(0, nodesList0.size());",0
conf_210_1,"assertEquals(""valueA"", pc.getString(""keyA""));","assertEquals(""include-not-found.properties"", handler.getString());",0
conf_1866_2,"assertEquals(""Wrong l1"", l1, lookups2.get(TEST_PREFIX));","assertEquals(""{_other=SomeValue}"", interpolator.toString());",0
conf_670_1,"assertFalse(""property not cleared"", config.containsKey(""key1""));","assertEquals(false, config.containsKey());",0
conf_1689_2,"assertEquals(""2nd element in dictionary"", a, config.getProperty(""dictionary.foo2""));",assertNull(a);,0
conf_702_1,"assertEquals(""Value not changed"", ""25"", config.getString(""rowsPerPage""));","assertEquals(""file:/mnt/fastdata/ac1gf/SF110/dist/102_squirrel-sql/lib/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.0_29/antlr2.6.",0
conf_879_4,"assertTrue(""Next reloading not detected"", detector.isReloadingRequired());","assertEquals(false, EasyMock.isReloadingRequired());",0
conf_104_11,"assertEquals(new Calendar[] {}, conf.getCalendarArray(""empty""));",assertNotNull(calendarArray0);,0
conf_677_1,"assertEquals(""Wrong extracted value"", """", config.extractPropertyValue(rs));","assertEquals(0, clob.length());",0
conf_1036_1,"assertTrue(""Detail events are disabled"", source.isDetailEvents());","assertEquals(true, source.isDetailEvents());",0
conf_1450_2,"assertFalse(""Match (2)"", NodeNameMatchers.EQUALS.matches(node, handler, NODE_NAME.toLowerCase(Locale.ENGLISH)));",assertNotNull(node);,0
conf_323_4,"assertEquals(""one"", config.getString(""list(0).item(0)[@name]""));","assertEquals(""/mnt/fastdata/ac1gf/SF110/dist/78_caloriecount/TEST_SAVENAME"", handler2.getString());",0
conf_618_2,"assertEquals(""This returns 'item 1'"", ""item 1"", item1.get(0));","assertEquals(""teststring"", props.getString());",0
conf_1036_2,"assertTrue(""Detail events are disabled again"", source.isDetailEvents());","assertEquals(true, source.isDetailEvents());",0
conf_1134_1,"assertTrue(""Configuration was read from file"", config.isEmpty());","boolean isEmptyInternal(){assertEquals(true, builder.isEmptyInternal());",0
conf_758_2,"assertEquals(""test.key1 in the parent configuration"", ""value1"", conf.getProperty(""test.key1""));","assertEquals(""value1"", subset.getPropertyName());",0
conf_104_2,"assertEquals(expected, conf.getCalendarArray(""calendar.list1""));",assertNotNull(calendarArray0);,0
conf_1880_2,"assertNull(""Variable with empty prefix could be resolved"", interpolator.resolve("":"" + TEST_NAME));","assertEquals(false, interpolator.isRegistered());",0
conf_117_10,"assertEquals(new double[] {1}, conf.getDoubleArray(""double.object""), 0);","public static double[] getDoubleArray(final String key, final double[] defaultValue) {
            return defaultValue[0]:Exception! java.lang.NullPointerException\n}"", defaultValue);",0
conf_1149_1,"assertSame(""Wrong result"", params, params.setDocumentBuilder(builder));",assertNotNull(builderParametersImpl);,0
conf_269_2,"assertEquals(""short value"", (short) 0xFFFF, config.getShort(""number""));","assertEquals((short)0, config.getShort());",0
conf_738_1,"assertEquals(""Wrong trimmed value"", TRIM_VALUE, config.getProperty(KEY));","assertEquals(""{SPACE_VALUE=Space value}"", config.toString());",0
conf_1709_7,"assertEquals(""3rd element"", ""value3"", list.get(2));","assertEquals(false, list.isEmpty());",0
conf_479_1,"assertNull(key, conf.getProperty(key));",assertNull(key);,0
conf_788_1,"assertEquals(10, intValue);","assertEquals(10, intValue);",1
conf_398_1,"assertEquals(3, packages.size());","assertEquals(1, cc.size());",0
conf_190_3,"assertEquals(""Wrong number of event listeners for clone"", 1, copy.getEventListeners(ConfigurationEvent.ANY).size());","assertEquals(0, copy.size());",0
conf_1051_1,"assertFalse(""Wrong result"", list.removeEventListener(typeBase, listener));","booleanremoveListener(final EventType<T> eventType, finalEventListener listener) {
            boolean retVal = boolean.false;
            boolean retVal = boolean.false;
            boolean retVal = boolean.false;
            boolean.false = boolean.false);
            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

            boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);

        boolean.false = boolean.false);",0
conf_1109_1,"assertSame(""Wrong path"", p, PropertyConverter.toPath(p));","public static File toPath(final Object value) throws ConversionException {
            if (value instanceof File) {
                return p.toString());
            }assertEquals(""/mnt/fastdata/ac1gf/SF110/dist/102_squirrel-sql/file"", p.toString());",0
conf_792_1,"assertEquals(1000000, longValue);","assertEquals(60000L, longValue);",0
conf_1363_2,"assertNotSame(""No new interpolator"", interpolator, builder.getInterpolator());","protected ConfigurationInterpolator() {
        if (interpolator!= null) {
            return interpolator.getInterpolationMethod());
        }assertNotNull(interpolator);",0
conf_1891_2,"assertNull(""Got a result (2)"", a);",assertNull(a);,0
conf_46_2,"assertSame(""Not found"", look, lookups2.get(""test""));","assertEquals(false, lookups2.isEmpty());",0
conf_1736_2,"assertEquals(""Wrong property"", ""value"" + i, props.get(""param"" + i));","assertEquals(""{param1=value1, param2=value2, param3=value3, param4=value4}"", props3.toString());",0
conf_842_1,"assertEquals(""Wrong value of property"", NodeStructureHelper.field(0, 1), sub2.getString(""name""));","protected HierarchicalConfiguration<ImmutableNode> createIndependentSubConfiguration(ImmutableNode key) {
        return new HierarchicalConfiguration<ImmutableNode>(-1, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false",0
