classname,method,docstring,method_definition
spark.embeddedserver.jetty.SocketConnectorFactory,createHttpConnectionFactory(),,"private static HttpConnectionFactory createHttpConnectionFactory() {
        HttpConfiguration httpConfig = new HttpConfiguration();
        httpConfig.setSecureScheme(""https"");
        httpConfig.addCustomizer(new ForwardedRequestCustomizer());
        return new HttpConnectionFactory(httpConfig);
    }"
spark.embeddedserver.jetty.JettyHandler,"void doHandle(
            String target,
            Request baseRequest,
            HttpServletRequest request,
            HttpServletResponse response)",,"@Override
    public void doHandle(
            String target,
            Request baseRequest,
            HttpServletRequest request,
            HttpServletResponse response) throws IOException, ServletException {

        HttpRequestWrapper wrapper = new HttpRequestWrapper(request);
        filter.doFilter(wrapper, response, null);

        if (wrapper.notConsumed()) {
            baseRequest.setHandled(false);
        } else {
            baseRequest.setHandled(true);
        }

    }"
spark.embeddedserver.jetty.EmbeddedJettyFactory,"create(Routes routeMatcher,
                                 StaticFilesConfiguration staticFilesConfiguration,
                                 ExceptionMapper exceptionMapper,
                                 boolean hasMultipleHandler)",,"public EmbeddedServer create(Routes routeMatcher,
                                 StaticFilesConfiguration staticFilesConfiguration,
                                 ExceptionMapper exceptionMapper,
                                 boolean hasMultipleHandler) {
        MatcherFilter matcherFilter = new MatcherFilter(routeMatcher, staticFilesConfiguration, exceptionMapper, false, hasMultipleHandler);
        matcherFilter.init(null);

        JettyHandler handler = new JettyHandler(matcherFilter);
        handler.getSessionCookieConfig().setHttpOnly(httpOnly);
        return new EmbeddedJettyServer(serverFactory, handler).withThreadPool(threadPool);
    }"
spark.embeddedserver.jetty.EmbeddedJettyFactory,withThreadPool(ThreadPool threadPool),"/**
     * Sets optional thread pool for jetty server.  This is useful for overriding the default thread pool
     * behaviour for example io.dropwizard.metrics.jetty9.InstrumentedQueuedThreadPool.
     *
     * @param threadPool thread pool
     * @return Builder pattern - returns this instance
     */","public EmbeddedJettyFactory withThreadPool(ThreadPool threadPool) {
        this.threadPool = threadPool;
        return this;
    }"
spark.embeddedserver.jetty.EmbeddedJettyFactory,withHttpOnly(boolean httpOnly),,"public EmbeddedJettyFactory withHttpOnly(boolean httpOnly) {
        this.httpOnly = httpOnly;
        return this;
    }"
spark.embeddedserver.jetty.websocket.WebSocketServletContextHandlerFactory,"create(Map<String, WebSocketHandlerWrapper> webSocketHandlers,
                                               Optional<Integer> webSocketIdleTimeoutMillis)","/**
     * Creates a new websocket servlet context handler.
     *
     * @param webSocketHandlers          webSocketHandlers
     * @param webSocketIdleTimeoutMillis webSocketIdleTimeoutMillis
     * @return a new websocket servlet context handler or 'null' if creation failed.
     */","public static ServletContextHandler create(Map<String, WebSocketHandlerWrapper> webSocketHandlers,
                                               Optional<Integer> webSocketIdleTimeoutMillis) {
        ServletContextHandler webSocketServletContextHandler = null;
        if (webSocketHandlers != null) {
            try {
                webSocketServletContextHandler = new ServletContextHandler(null, ""/"", true, false);
                WebSocketUpgradeFilter webSocketUpgradeFilter = WebSocketUpgradeFilter.configureContext(webSocketServletContextHandler);
                if (webSocketIdleTimeoutMillis.isPresent()) {
                    webSocketUpgradeFilter.getFactory().getPolicy().setIdleTimeout(webSocketIdleTimeoutMillis.get());
                }
                // Since we are configuring WebSockets before the ServletContextHandler and WebSocketUpgradeFilter is
                // even initialized / started, then we have to pre-populate the configuration that will eventually
                // be used by Jetty's WebSocketUpgradeFilter.
                NativeWebSocketConfiguration webSocketConfiguration = (NativeWebSocketConfiguration) webSocketServletContextHandler
                    .getServletContext().getAttribute(NativeWebSocketConfiguration.class.getName());
                for (String path : webSocketHandlers.keySet()) {
                    WebSocketCreator webSocketCreator = WebSocketCreatorFactory.create(webSocketHandlers.get(path));
                    webSocketConfiguration.addMapping(new ServletPathSpec(path), webSocketCreator);
                }
            } catch (Exception ex) {
                logger.error(""creation of websocket context handler failed."", ex);
                webSocketServletContextHandler = null;
            }
        }
        return webSocketServletContextHandler;
    }"
spark.embeddedserver.jetty.websocket.WebSocketHandlerInstanceWrapper,getHandler(),,"@Override
    public Object getHandler() {
        return handler;
    }"
spark.embeddedserver.jetty.websocket.WebSocketCreatorFactory,create(WebSocketHandlerWrapper handlerWrapper),"/**
     * Creates a {@link WebSocketCreator} that uses the given handler class/instance for
     * the WebSocket connections.
     *
     * @param handlerWrapper The wrapped handler to use to manage WebSocket connections.
     * @return The WebSocketCreator.
     */","public static WebSocketCreator create(WebSocketHandlerWrapper handlerWrapper) {
        return new SparkWebSocketCreator(handlerWrapper.getHandler());
    }"
spark.embeddedserver.jetty.websocket.WebSocketCreatorFactory.SparkWebSocketCreator,"createWebSocket(ServletUpgradeRequest request,
                                      ServletUpgradeResponse response)",,"@Override
        public Object createWebSocket(ServletUpgradeRequest request,
                                      ServletUpgradeResponse response) {
            return handler;
        }"
spark.embeddedserver.jetty.websocket.WebSocketCreatorFactory.SparkWebSocketCreator,getHandler(),,"Object getHandler() {
            return handler;
        }"
spark.embeddedserver.jetty.websocket.WebSocketHandlerClassWrapper,getHandler(),,"@Override
    public Object getHandler() {
        try {
            return handlerClass.newInstance();
        } catch (InstantiationException | IllegalAccessException ex) {
            throw new RuntimeException(""Could not instantiate websocket handler"", ex);
        }
    }"
