classname,method,docstring,annotations,method_definition
org.apache.commons.vfs2.LastModifiedTests,void testGetLastModifiedFile(),"/**
     * Tests getting the last modified time of a file.
     *
     * @throws FileSystemException if error occurred
     */",,"@Test
    public void testGetLastModifiedFile() throws FileSystemException {
        final FileObject file = getReadFolder().resolveFile(""file1.txt"");
        assertNotEquals(0L, file.getContent().getLastModifiedTime());
    }"
org.apache.commons.vfs2.LastModifiedTests,void testGetLastModifiedFolder(),"/**
     * Tests getting the last modified time of a folder.
     *
     * @throws FileSystemException if error occurred
     */",,"@Test
    public void testGetLastModifiedFolder() throws FileSystemException {
        final FileObject file = getReadFolder().resolveFile(""dir1"");
        assertNotEquals(0L, file.getContent().getLastModifiedTime());
    }"
org.apache.commons.vfs2.LastModifiedTests,void testSetLastModifiedFile(),"/**
     * Tests setting the last modified time of file.
     *
     * @throws FileSystemException if error occurred
     */",,"@Test
    public void testSetLastModifiedFile() throws FileSystemException {
        final long yesterdayMillis = Instant.now().minus(ONE_DAY).toEpochMilli();

        if (getReadFolder().getFileSystem().hasCapability(Capability.SET_LAST_MODIFIED_FILE)) {
            // Try a file
            final FileObject file = getReadFolder().resolveFile(""file1.txt"");
            file.getContent().setLastModifiedTime(yesterdayMillis);
            final long lastModTimeAccuracyMillis = (long) file.getFileSystem().getLastModTimeAccuracy();
            // folder.refresh(); TODO: does not work with SSH VFS-563
            final long lastModifiedTime = file.getContent().getLastModifiedTime();
            assertDeltaMillis(""set/getLastModified on File"", yesterdayMillis, lastModifiedTime,
                lastModTimeAccuracyMillis);
        }
    }"
org.apache.commons.vfs2.LastModifiedTests,void testSetLastModifiedFolder(),"/**
     * Tests setting the last modified time of a folder.
     *
     * @throws FileSystemException if error occurred
     */",,"@Test
    public void testSetLastModifiedFolder() throws FileSystemException {
        final long yesterdayMillis = Instant.now().minus(ONE_DAY).toEpochMilli();

        if (getReadFolder().getFileSystem().hasCapability(Capability.SET_LAST_MODIFIED_FOLDER)) {
            // Try a folder
            final FileObject folder = getReadFolder().resolveFile(""dir1"");
            folder.getContent().setLastModifiedTime(yesterdayMillis);
            final long lastModTimeAccuracyMillis = (long) folder.getFileSystem().getLastModTimeAccuracy();
            // folder.refresh(); TODO: does not work with SSH VFS-563
            final long lastModifiedTime = folder.getContent().getLastModifiedTime();
            assertDeltaMillis(""set/getLastModified on Folder"", yesterdayMillis, lastModifiedTime,
                lastModTimeAccuracyMillis);
        }
    }"
org.apache.commons.vfs2.FileObjectEscapeCharacterInPathTest,loadFileSystemManager(),,,"private static StandardFileSystemManager loadFileSystemManager() throws FileSystemException {
        StandardFileSystemManager fileSystemManager = new StandardFileSystemManager();
        fileSystemManager.setLogger(null);
        fileSystemManager.init();
        fileSystemManager.setBaseFile(SystemUtils.getUserDir());
        return fileSystemManager;
    }"
org.apache.commons.vfs2.FileObjectEscapeCharacterInPathTest,toFile2(FileObject fileObject),,,"private static File toFile2(FileObject fileObject) throws FileSystemException {
        if (fileObject == null || !""file"".equals(fileObject.getURL().getProtocol())) {
            return null;
        }
        return new File(fileObject.getName().getPathDecoded());
    }"
org.apache.commons.vfs2.FileObjectEscapeCharacterInPathTest,void testProviderGetPath(String relPathStr),,"@SuppressWarnings(""resource"")","@SuppressWarnings(""resource"")
    private void testProviderGetPath(String relPathStr) throws URISyntaxException {
        FileSystems.getDefault().provider().getPath(new URI(Paths.get(relPathStr).toAbsolutePath().toUri().toString()));
    }"
org.apache.commons.vfs2.FileObjectEscapeCharacterInPathTest,void testProviderGetPathGreat(),"/**
     * Tests a path with the Chinese character 好.
     */",,"@Test
    public void testProviderGetPathGreat() throws URISyntaxException {
        testProviderGetPath(REL_PATH_GREAT);
    }"
org.apache.commons.vfs2.FileObjectEscapeCharacterInPathTest,void testProviderGetPathSpace(),"/**
     * Tests a path with the space character.
     */",,"@Test
    public void testProviderGetPathSpace() throws URISyntaxException {
        testProviderGetPath(REL_PATH_SPACE);
    }"
org.apache.commons.vfs2.FileObjectEscapeCharacterInPathTest,void testToFile(),,,"@Test
    public void testToFile() throws IOException {
        testToFile(fileObject -> fileObject.getPath().toFile());
    }"
org.apache.commons.vfs2.FileObjectEscapeCharacterInPathTest,"void testToFile(FailableFunction<FileObject, File, IOException> function)",,,"private void testToFile(FailableFunction<FileObject, File, IOException> function) throws IOException {
        for (String testFilePath : TEST_FILE_PATHS) {
            try (FileSystemManager fileSystemManager = loadFileSystemManager();
                FileObject fileObject = fileSystemManager.resolveFile(testFilePath)) {
                assertNotNull(fileObject);
                try (final FileContent content = fileObject.getContent();
                    InputStream inputStream = content.getInputStream()) {
                    assertEquals(TEST_FILE_CONTENT, IOUtils.toString(inputStream, StandardCharsets.UTF_8));
                }
                File file = function.apply(fileObject);
                assertNotNull(file);
                assertEquals(TEST_FILE_CONTENT, FileUtils.readFileToString(file, StandardCharsets.UTF_8));
            }
        }
    }"
org.apache.commons.vfs2.FileObjectEscapeCharacterInPathTest,void testToFile2(),,,"@Test
    public void testToFile2() throws IOException {
        testToFile(FileObjectEscapeCharacterInPathTest::toFile2);
    }"
org.apache.commons.vfs2.operations.BasicOperationsTestCase.MyFileOperationProviderComp,void close(),,,"@Override
        public void close() {
            ops |= 8;
        }"
org.apache.commons.vfs2.operations.BasicOperationsTestCase.MyFileOperationProviderComp,void init(),,,"@Override
        public void init() throws FileSystemException {
            ops |= 4;
        }"
org.apache.commons.vfs2.operations.BasicOperationsTestCase.MyFileOperationProviderComp,void setContext(final VfsComponentContext context),,,"@Override
        public void setContext(final VfsComponentContext context) {
            assertNotNull(""setContext"", context);
            ops |= 2;
        }"
org.apache.commons.vfs2.operations.BasicOperationsTestCase.MyFileOperationProviderComp,void setLogger(final Log logger),,,"@Override
        public void setLogger(final Log logger) {
            assertNotNull(""setLogger"", logger);
            ops |= 1;
        }"
org.apache.commons.vfs2.operations.BasicOperationsTestCase.MyFileOprationProviderBase,"void collectOperations(final Collection<Class<? extends FileOperation>> operationsList,
                final FileObject file)",,,"@Override
        public void collectOperations(final Collection<Class<? extends FileOperation>> operationsList,
                final FileObject file) throws FileSystemException {
            assertNotNull(""collect operationsList"", operationsList);
            assertNotNull(""collect file"", file);
            ops |= 16;
        }"
org.apache.commons.vfs2.operations.BasicOperationsTestCase.MyFileOprationProviderBase,"getOperation(final FileObject file, final Class<? extends FileOperation> operationClass)",,,"@Override
        public FileOperation getOperation(final FileObject file, final Class<? extends FileOperation> operationClass)
                throws FileSystemException {
            assertNotNull(""file object"", file);
            assertNotNull(""operationclass"", operationClass);
            ops |= 32;
            return null;
        }"
org.apache.commons.vfs2.operations.BasicOperationsTestCase,void setUp(),"/**
     * JUnit Fixture: Prepare a simple FSM.
     *
     * @throws FileSystemException for runtime problems
     */",,"@Before
    public void setUp() throws FileSystemException {
        manager = new DefaultFileSystemManager();
        final FileProvider fp = new DefaultLocalFileProvider();
        manager.addProvider(""file"", fp);
        manager.init();
    }"
org.apache.commons.vfs2.operations.BasicOperationsTestCase,void tearDown(),"/**
     * JUnit Fixture: Tear Down the FSM.
     *
     * @throws FileSystemException for runtime problems
     */",,"@After
    public void tearDown() throws FileSystemException {
        if (manager != null) {
            manager.close();
            manager = null;
        }
    }"
org.apache.commons.vfs2.operations.BasicOperationsTestCase,void testLifecycleComp(),"/**
     * Ensure FileOperationProviders which are VfsComponents are set up and teared down.
     *
     * @throws FileSystemException for runtime problems
     */",,"@Test
    public void testLifecycleComp() throws FileSystemException {
        final MyFileOprationProviderBase myop = new MyFileOperationProviderComp();
        assertEquals(0, myop.ops);
        manager.addOperationProvider(""file"", myop);
        assertEquals(7, myop.ops);
        manager.close();
        assertEquals(""close() not called"", 15, myop.ops); // VFS-577

        // fixture will close again
    }"
org.apache.commons.vfs2.operations.BasicOperationsTestCase,void testLifecycleNoncomp(),"/**
     * Ensure you can use FileOperationProvider which is not a VfsComponnt.
     *
     * @throws FileSystemException for runtime problems
     */",,"@Test
    public void testLifecycleNoncomp() throws FileSystemException {
        final MyFileOprationProviderBase myop = new MyFileOperationProviderNoncomp();
        manager.addOperationProvider(""file"", myop);
        final FileOperationProvider[] ops = manager.getOperationProviders(""file"");
        assertSame(""exactly one provider registered"", 1, ops.length);
        assertSame(myop, ops[0]);
        assertEquals(0, myop.ops); // collect not invoked
    }"
org.apache.commons.vfs2.operations.BasicOperationsTestCase,void testNotFoundAny(),"/**
     * Ensures getOperations calls collect and allows empty response.
     *
     * @throws FileSystemException for runtime problems
     */",,"@Test
    public void testNotFoundAny() throws FileSystemException {
        final MyFileOprationProviderBase myop = new MyFileOperationProviderNoncomp();
        manager.addOperationProvider(""file"", myop);
        final FileObject fo = manager.toFileObject(new File("".""));

        final FileOperations ops = fo.getFileOperations();
        assertNotNull(ops);

        final Class<? extends FileOperation>[] oparray = ops.getOperations();
        assertSame(""no ops should be found"", 0, oparray.length);
        assertSame(16, myop.ops); // collect
    }"
