classname,method,docstring,annotations,method_definition
org.apache.bcel.visitors.CounterVisitor,void visitConstantDouble(final ConstantDouble obj),,,"@Override
    public void visitConstantDouble(final ConstantDouble obj)
    {
        constantDoubleCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantFieldref(final ConstantFieldref obj),,,"@Override
    public void visitConstantFieldref(final ConstantFieldref obj)
    {
        constantFieldrefCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantFloat(final ConstantFloat obj),,,"@Override
    public void visitConstantFloat(final ConstantFloat obj)
    {
        constantFloatCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantInteger(final ConstantInteger obj),,,"@Override
    public void visitConstantInteger(final ConstantInteger obj)
    {
        constantIntegerCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantInterfaceMethodref(final ConstantInterfaceMethodref obj),,,"@Override
    public void visitConstantInterfaceMethodref(final ConstantInterfaceMethodref obj)
    {
        constantInterfaceMethodrefCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantLong(final ConstantLong obj),,,"@Override
    public void visitConstantLong(final ConstantLong obj)
    {
        constantLongCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantMethodref(final ConstantMethodref obj),,,"@Override
    public void visitConstantMethodref(final ConstantMethodref obj)
    {
        constantMethodrefCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantNameAndType(final ConstantNameAndType obj),,,"@Override
    public void visitConstantNameAndType(final ConstantNameAndType obj)
    {
        constantNameAndTypeCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantPool(final ConstantPool obj),,,"@Override
    public void visitConstantPool(final ConstantPool obj)
    {
        constantPoolCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantString(final ConstantString obj),,,"@Override
    public void visitConstantString(final ConstantString obj)
    {
        constantStringCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantUtf8(final ConstantUtf8 obj),,,"@Override
    public void visitConstantUtf8(final ConstantUtf8 obj)
    {
        constantUtf8Count++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantValue(final ConstantValue obj),,,"@Override
    public void visitConstantValue(final ConstantValue obj)
    {
        constantValueCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitDeprecated(final Deprecated obj),,,"@Override
    public void visitDeprecated(final Deprecated obj)
    {
        deprecatedCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitEnclosingMethod(final EnclosingMethod obj),,,"@Override
    public void visitEnclosingMethod(final EnclosingMethod obj)
    {
        enclosingMethodCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitExceptionTable(final ExceptionTable obj),,,"@Override
    public void visitExceptionTable(final ExceptionTable obj)
    {
        exceptionTableCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitField(final Field obj),,,"@Override
    public void visitField(final Field obj)
    {
        fieldCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitInnerClass(final InnerClass obj),,,"@Override
    public void visitInnerClass(final InnerClass obj)
    {
        innerClassCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitInnerClasses(final InnerClasses obj),,,"@Override
    public void visitInnerClasses(final InnerClasses obj)
    {
        innerClassesCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitJavaClass(final JavaClass obj),,,"@Override
    public void visitJavaClass(final JavaClass obj)
    {
        javaClassCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitLineNumber(final LineNumber obj),,,"@Override
    public void visitLineNumber(final LineNumber obj)
    {
        lineNumberCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitLineNumberTable(final LineNumberTable obj),,,"@Override
    public void visitLineNumberTable(final LineNumberTable obj)
    {
        lineNumberTableCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitLocalVariable(final LocalVariable obj),,,"@Override
    public void visitLocalVariable(final LocalVariable obj)
    {
        localVariableCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitLocalVariableTable(final LocalVariableTable obj),,,"@Override
    public void visitLocalVariableTable(final LocalVariableTable obj)
    {
        localVariableTableCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitLocalVariableTypeTable(final LocalVariableTypeTable obj),,,"@Override
    public void visitLocalVariableTypeTable(final LocalVariableTypeTable obj)
    {
        localVariableTypeTableCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitMethod(final Method obj),,,"@Override
    public void visitMethod(final Method obj)
    {
        methodCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitParameterAnnotation(final ParameterAnnotations obj),,,"@Override
    public void visitParameterAnnotation(final ParameterAnnotations obj)
    {
        parameterAnnotationCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitSignature(final Signature obj),,,"@Override
    public void visitSignature(final Signature obj)
    {
        signatureAnnotationCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitSourceFile(final SourceFile obj),,,"@Override
    public void visitSourceFile(final SourceFile obj)
    {
        sourceFileCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitStackMap(final StackMap obj),,,"@Override
    public void visitStackMap(final StackMap obj)
    {
        stackMapCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitStackMapEntry(final StackMapEntry obj),,,"@Override
    public void visitStackMapEntry(final StackMapEntry obj)
    {
        stackMapEntryCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitSynthetic(final Synthetic obj),,,"@Override
    public void visitSynthetic(final Synthetic obj)
    {
        syntheticCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitUnknown(final Unknown obj),,,"@Override
    public void visitUnknown(final Unknown obj)
    {
        unknownCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitBootstrapMethods(final BootstrapMethods obj),/** @since 6.0 */,,"@Override
    public void visitBootstrapMethods(final BootstrapMethods obj)
    {
        bootstrapMethodsCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitMethodParameter(final MethodParameter obj),/** @since 6.0 */,,"@Override
    public void visitMethodParameter(final MethodParameter obj)
    {
        methodParameterCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitMethodParameters(final MethodParameters obj),/** @since 6.0 */,,"@Override
    public void visitMethodParameters(final MethodParameters obj)
    {
        methodParametersCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantInvokeDynamic(final ConstantInvokeDynamic obj),/** @since 6.0 */,,"@Override
    public void visitConstantInvokeDynamic(final ConstantInvokeDynamic obj)
    {
        constantInvokeDynamic++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantMethodType(final ConstantMethodType obj),/** @since 6.0 */,,"@Override
    public void visitConstantMethodType(final ConstantMethodType obj) {
        // TODO Auto-generated method stub
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantMethodHandle(final ConstantMethodHandle constantMethodHandle),/** @since 6.0 */,,"@Override
    public void visitConstantMethodHandle(final ConstantMethodHandle constantMethodHandle) {
        // TODO Auto-generated method stub
    }"
org.apache.bcel.visitors.CounterVisitor,void visitParameterAnnotationEntry(final ParameterAnnotationEntry parameterAnnotationEntry),/** @since 6.0 */,,"@Override
    public void visitParameterAnnotationEntry(final ParameterAnnotationEntry parameterAnnotationEntry) {
        // TODO Auto-generated method stub
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantPackage(final ConstantPackage constantPackage),/** @since 6.1 */,,"@Override
    public void visitConstantPackage(final ConstantPackage constantPackage) {
        constantPackageCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantModule(final ConstantModule constantModule),/** @since 6.1 */,,"@Override
    public void visitConstantModule(final ConstantModule constantModule) {
        constantModuleCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitConstantDynamic(final ConstantDynamic constantDynamic),/** @since 6.3 */,,"@Override
    public void visitConstantDynamic(final ConstantDynamic constantDynamic) {
        constantDynamicCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitModule(final Module obj),/** @since 6.4.0 */,,"@Override
    public void visitModule(final Module obj) {
        moduleCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitModuleExports(final ModuleExports obj),/** @since 6.4.0 */,,"@Override
    public void visitModuleExports(final ModuleExports obj) {
        moduleExportsCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitModuleOpens(final ModuleOpens obj),/** @since 6.4.0 */,,"@Override
    public void visitModuleOpens(final ModuleOpens obj) {
        moduleOpensCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitModuleProvides(final ModuleProvides obj),/** @since 6.4.0 */,,"@Override
    public void visitModuleProvides(final ModuleProvides obj) {
        moduleProvidesCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitModuleRequires(final ModuleRequires obj),/** @since 6.4.0 */,,"@Override
    public void visitModuleRequires(final ModuleRequires obj) {
        moduleRequiresCount++;
    }"
org.apache.bcel.visitors.CounterVisitor,void visitModuleMainClass(final ModuleMainClass obj),/** @since 6.4.0 */,,"@Override
    public void visitModuleMainClass(final ModuleMainClass obj) {
        moduleMainClassCount++;
    }"
