classname,method,docstring,method_definition
org.apache.bcel.classfile.ClassParser,void readFields(),"/**
     * Reads information about the fields of the class, i.e., its variables.
     * @throws  IOException
     * @throws  ClassFormatException
     */","private void readFields() throws IOException, ClassFormatException {
        final int fields_count = dataInputStream.readUnsignedShort();
        fields = new Field[fields_count];
        for (int i = 0; i < fields_count; i++) {
            fields[i] = new Field(dataInputStream, constantPool);
        }
    }"
org.apache.bcel.classfile.ClassParser,void readID(),"/**
     * Checks whether the header of the file is ok.
     * Of course, this has to be the first action on successive file reads.
     * @throws  IOException
     * @throws  ClassFormatException
     */","private void readID() throws IOException, ClassFormatException {
        if (dataInputStream.readInt() != Const.JVM_CLASSFILE_MAGIC) {
            throw new ClassFormatException(fileName + "" is not a Java .class file"");
        }
    }"
org.apache.bcel.classfile.ClassParser,void readInterfaces(),"/**
     * Reads information about the interfaces implemented by this class.
     * @throws  IOException
     * @throws  ClassFormatException
     */","private void readInterfaces() throws IOException, ClassFormatException {
        final int interfaces_count = dataInputStream.readUnsignedShort();
        interfaces = new int[interfaces_count];
        for (int i = 0; i < interfaces_count; i++) {
            interfaces[i] = dataInputStream.readUnsignedShort();
        }
    }"
org.apache.bcel.classfile.ClassParser,void readMethods(),"/**
     * Reads information about the methods of the class.
     * @throws  IOException
     * @throws  ClassFormatException
     */","private void readMethods() throws IOException, ClassFormatException {
        final int methods_count = dataInputStream.readUnsignedShort();
        methods = new Method[methods_count];
        for (int i = 0; i < methods_count; i++) {
            methods[i] = new Method(dataInputStream, constantPool);
        }
    }"
org.apache.bcel.classfile.ClassParser,void readVersion(),"/**
     * Reads major and minor version of compiler which created the file.
     * @throws  IOException
     * @throws  ClassFormatException
     */","private void readVersion() throws IOException, ClassFormatException {
        minor = dataInputStream.readUnsignedShort();
        major = dataInputStream.readUnsignedShort();
    }"
org.apache.bcel.classfile.SimpleElementValue,getIndex(),"/**
     * @return Value entry index in the cpool
     */","public int getIndex()
    {
        return index;
    }"
org.apache.bcel.classfile.SimpleElementValue,void setIndex(final int index),,"public void setIndex(final int index)
    {
        this.index = index;
    }"
org.apache.bcel.classfile.SimpleElementValue,getValueString(),,"public String getValueString()
    {
        if (super.getType() != STRING) {
            throw new IllegalStateException(
                    ""Dont call getValueString() on a non STRING ElementValue"");
        }
        final ConstantUtf8 c = (ConstantUtf8) super.getConstantPool().getConstant(getIndex(),
                Const.CONSTANT_Utf8);
        return c.getBytes();
    }"
org.apache.bcel.classfile.SimpleElementValue,getValueInt(),,"public int getValueInt()
    {
        if (super.getType() != PRIMITIVE_INT) {
            throw new IllegalStateException(
                    ""Dont call getValueString() on a non STRING ElementValue"");
        }
        final ConstantInteger c = (ConstantInteger) super.getConstantPool().getConstant(getIndex(),
                Const.CONSTANT_Integer);
        return c.getBytes();
    }"
org.apache.bcel.classfile.SimpleElementValue,getValueByte(),,"public byte getValueByte()
    {
        if (super.getType() != PRIMITIVE_BYTE) {
            throw new IllegalStateException(
                    ""Dont call getValueByte() on a non BYTE ElementValue"");
        }
        final ConstantInteger c = (ConstantInteger) super.getConstantPool().getConstant(getIndex(),
                Const.CONSTANT_Integer);
        return (byte) c.getBytes();
    }"
org.apache.bcel.classfile.SimpleElementValue,getValueChar(),,"public char getValueChar()
    {
        if (super.getType() != PRIMITIVE_CHAR) {
            throw new IllegalStateException(
                    ""Dont call getValueChar() on a non CHAR ElementValue"");
        }
        final ConstantInteger c = (ConstantInteger) super.getConstantPool().getConstant(getIndex(),
                Const.CONSTANT_Integer);
        return (char) c.getBytes();
    }"
org.apache.bcel.classfile.SimpleElementValue,getValueLong(),,"public long getValueLong()
    {
        if (super.getType() != PRIMITIVE_LONG) {
            throw new IllegalStateException(
                    ""Dont call getValueLong() on a non LONG ElementValue"");
        }
        final ConstantLong j = (ConstantLong) super.getConstantPool().getConstant(getIndex());
        return j.getBytes();
    }"
org.apache.bcel.classfile.SimpleElementValue,getValueFloat(),,"public float getValueFloat()
    {
        if (super.getType() != PRIMITIVE_FLOAT) {
            throw new IllegalStateException(
                    ""Dont call getValueFloat() on a non FLOAT ElementValue"");
        }
        final ConstantFloat f = (ConstantFloat) super.getConstantPool().getConstant(getIndex());
        return f.getBytes();
    }"
org.apache.bcel.classfile.SimpleElementValue,getValueDouble(),,"public double getValueDouble()
    {
        if (super.getType() != PRIMITIVE_DOUBLE) {
            throw new IllegalStateException(
                    ""Dont call getValueDouble() on a non DOUBLE ElementValue"");
        }
        final ConstantDouble d = (ConstantDouble) super.getConstantPool().getConstant(getIndex());
        return d.getBytes();
    }"
org.apache.bcel.classfile.SimpleElementValue,getValueBoolean(),,"public boolean getValueBoolean()
    {
        if (super.getType() != PRIMITIVE_BOOLEAN) {
            throw new IllegalStateException(
                    ""Dont call getValueBoolean() on a non BOOLEAN ElementValue"");
        }
        final ConstantInteger bo = (ConstantInteger) super.getConstantPool().getConstant(getIndex());
        return bo.getBytes() != 0;
    }"
org.apache.bcel.classfile.SimpleElementValue,getValueShort(),,"public short getValueShort()
    {
        if (super.getType() != PRIMITIVE_SHORT) {
            throw new IllegalStateException(
                    ""Dont call getValueShort() on a non SHORT ElementValue"");
        }
        final ConstantInteger s = (ConstantInteger) super.getConstantPool().getConstant(getIndex());
        return (short) s.getBytes();
    }"
org.apache.bcel.classfile.SimpleElementValue,toString(),,"@Override
    public String toString()
    {
        return stringifyValue();
    }"
org.apache.bcel.classfile.SimpleElementValue,stringifyValue(),,"@Override
    public String stringifyValue()
    {
        final ConstantPool cpool = super.getConstantPool();
        final int _type = super.getType();
        switch (_type)
        {
        case PRIMITIVE_INT:
            final ConstantInteger c = (ConstantInteger) cpool.getConstant(getIndex(),
                    Const.CONSTANT_Integer);
            return Integer.toString(c.getBytes());
        case PRIMITIVE_LONG:
            final ConstantLong j = (ConstantLong) cpool.getConstant(getIndex(),
                    Const.CONSTANT_Long);
            return Long.toString(j.getBytes());
        case PRIMITIVE_DOUBLE:
            final ConstantDouble d = (ConstantDouble) cpool.getConstant(getIndex(),
                    Const.CONSTANT_Double);
            return Double.toString(d.getBytes());
        case PRIMITIVE_FLOAT:
            final ConstantFloat f = (ConstantFloat) cpool.getConstant(getIndex(),
                    Const.CONSTANT_Float);
            return Float.toString(f.getBytes());
        case PRIMITIVE_SHORT:
            final ConstantInteger s = (ConstantInteger) cpool.getConstant(getIndex(),
                    Const.CONSTANT_Integer);
            return Integer.toString(s.getBytes());
        case PRIMITIVE_BYTE:
            final ConstantInteger b = (ConstantInteger) cpool.getConstant(getIndex(),
                    Const.CONSTANT_Integer);
            return Integer.toString(b.getBytes());
        case PRIMITIVE_CHAR:
            final ConstantInteger ch = (ConstantInteger) cpool.getConstant(
                    getIndex(), Const.CONSTANT_Integer);
            return String.valueOf((char)ch.getBytes());
        case PRIMITIVE_BOOLEAN:
            final ConstantInteger bo = (ConstantInteger) cpool.getConstant(
                    getIndex(), Const.CONSTANT_Integer);
            if (bo.getBytes() == 0) {
                return ""false"";
            }
            return ""true"";
        case STRING:
            final ConstantUtf8 cu8 = (ConstantUtf8) cpool.getConstant(getIndex(),
                    Const.CONSTANT_Utf8);
            return cu8.getBytes();
        default:
            throw new IllegalStateException(""SimpleElementValue class does not know how to stringify type "" + _type);
        }
    }"
