id,test_prefix,test_name,custom_assert_name,custom_assert_method,custom_assert_file
rng_201_1,"    @Test
    void testLongJump_1_oe() {
        RandomAssert.assertLongJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_LONG_JUMP, new XoShiRo256Plus(SEED));
    }
",XoShiRo256PlusTest::testLongJump_1_oe,assertLongJumpEquals,"    public static void assertLongJumpEquals(int[] expectedBefore,
                                            int[] expectedAfter,
                                            LongJumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.longJump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_205_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new XorShift1024Star(new long[SEED_SIZE]), 2 * SEED_SIZE);
    }
",XorShift1024StarTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_206_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertLongArrayConstructorWithSingleBitSeedIsFunctional(XorShift1024Star.class, SEED_SIZE);
    }
",XorShift1024StarTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertLongArrayConstructorWithSingleBitSeedIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertLongArrayConstructorWithSingleBitSeedIsFunctional(Class<T> type, int size) {
        try {
            // Find the long[] constructor
            final Constructor<T> constructor = type.getConstructor(long[].class);
            final long[] seed = new long[size];
            for (int i = 0; i < size; i++) {
                seed[i] = 0x8000000000000000L;
                for (int j = 0; j < 64; j++) {
                    final UniformRandomProvider rng = constructor.newInstance(seed);
                    RandomAssert.assertNextLongNonZeroOutputFromSingleBitSeed(rng, 2 * size, 2 * size, i, 63 - j);
                    // Eventually reset to zero
                    seed[i] >>>= 1;
                }
                Assertions.assertEquals(0L, seed[i], ""Seed element was not reset"");
            }
        } catch (IllegalAccessException | NoSuchMethodException | InstantiationException |
                InvocationTargetException ex) {
            Assertions.fail(ex.getMessage());
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_207_1,"    @Test
    void testJump_1_oe() {
        RandomAssert.assertJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_JUMP, new XorShift1024Star(SEED));
    }
",XorShift1024StarTest::testJump_1_oe,assertJumpEquals,"    public static void assertJumpEquals(int[] expectedBefore,
                                        int[] expectedAfter,
                                        JumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.jump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_209_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new XorShift1024StarPhi(new long[SEED_SIZE]), 2 * SEED_SIZE);
    }
",XorShift1024StarPhiTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_210_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertLongArrayConstructorWithSingleBitSeedIsFunctional(XorShift1024StarPhi.class, SEED_SIZE);
    }
",XorShift1024StarPhiTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertLongArrayConstructorWithSingleBitSeedIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertLongArrayConstructorWithSingleBitSeedIsFunctional(Class<T> type, int size) {
        try {
            // Find the long[] constructor
            final Constructor<T> constructor = type.getConstructor(long[].class);
            final long[] seed = new long[size];
            for (int i = 0; i < size; i++) {
                seed[i] = 0x8000000000000000L;
                for (int j = 0; j < 64; j++) {
                    final UniformRandomProvider rng = constructor.newInstance(seed);
                    RandomAssert.assertNextLongNonZeroOutputFromSingleBitSeed(rng, 2 * size, 2 * size, i, 63 - j);
                    // Eventually reset to zero
                    seed[i] >>>= 1;
                }
                Assertions.assertEquals(0L, seed[i], ""Seed element was not reset"");
            }
        } catch (IllegalAccessException | NoSuchMethodException | InstantiationException |
                InvocationTargetException ex) {
            Assertions.fail(ex.getMessage());
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_211_1,"    @Test
    void testJump_1_oe() {
        RandomAssert.assertJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_JUMP, new XorShift1024StarPhi(SEED));
    }
",XorShift1024StarPhiTest::testJump_1_oe,assertJumpEquals,"    public static void assertJumpEquals(int[] expectedBefore,
                                        int[] expectedAfter,
                                        JumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.jump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_213_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new XoShiRo512StarStar(new long[SEED_SIZE]), 2 * SEED_SIZE);
    }
",XoShiRo512StarStarTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_214_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertLongArrayConstructorWithSingleBitSeedIsFunctional(XoShiRo512StarStar.class, SEED_SIZE);
    }
",XoShiRo512StarStarTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertLongArrayConstructorWithSingleBitSeedIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertLongArrayConstructorWithSingleBitSeedIsFunctional(Class<T> type, int size) {
        try {
            // Find the long[] constructor
            final Constructor<T> constructor = type.getConstructor(long[].class);
            final long[] seed = new long[size];
            for (int i = 0; i < size; i++) {
                seed[i] = 0x8000000000000000L;
                for (int j = 0; j < 64; j++) {
                    final UniformRandomProvider rng = constructor.newInstance(seed);
                    RandomAssert.assertNextLongNonZeroOutputFromSingleBitSeed(rng, 2 * size, 2 * size, i, 63 - j);
                    // Eventually reset to zero
                    seed[i] >>>= 1;
                }
                Assertions.assertEquals(0L, seed[i], ""Seed element was not reset"");
            }
        } catch (IllegalAccessException | NoSuchMethodException | InstantiationException |
                InvocationTargetException ex) {
            Assertions.fail(ex.getMessage());
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_215_1,"    @Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo512StarStar(new long[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoShiRo512StarStarTest::testConstructorWithoutFullLengthSeed_1_oe,assertNextLongNonZeroOutput,"        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo512StarStar(new long[] {SEED[0]}
",commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512StarStarTest.java
rng_216_1,"    @Test
    void testElementConstructor_1_oe() {
        final XoShiRo512StarStar rng1 = new XoShiRo512StarStar(SEED);
        final XoShiRo512StarStar rng2 = new XoShiRo512StarStar(SEED[0], SEED[1], SEED[2], SEED[3],
                                                               SEED[4], SEED[5], SEED[6], SEED[7]);
        RandomAssert.assertNextLongEquals(SEED.length * 2, rng1, rng2);
    }
",XoShiRo512StarStarTest::testElementConstructor_1_oe,assertNextLongEquals,"    public static void assertNextLongEquals(int cycles, UniformRandomProvider rng1, UniformRandomProvider rng2) {
        for (int i = 0; i < cycles; i++) {
            final int index = i;
            Assertions.assertEquals(rng1.nextLong(), rng2.nextLong(), () -> ""Value at position "" + index);
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_217_1,"    @Test
    void testJump_1_oe() {
        RandomAssert.assertJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_JUMP, new XoShiRo512StarStar(SEED));
    }
",XoShiRo512StarStarTest::testJump_1_oe,assertJumpEquals,"    public static void assertJumpEquals(int[] expectedBefore,
                                        int[] expectedAfter,
                                        JumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.jump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_218_1,"    @Test
    void testLongJump_1_oe() {
        RandomAssert.assertLongJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_LONG_JUMP, new XoShiRo512StarStar(SEED));
    }
",XoShiRo512StarStarTest::testLongJump_1_oe,assertLongJumpEquals,"    public static void assertLongJumpEquals(int[] expectedBefore,
                                            int[] expectedAfter,
                                            LongJumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.longJump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_221_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new XoRoShiRo1024Star(new long[SEED_SIZE]), 2 * SEED_SIZE);
    }
",XoRoShiRo1024StarTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_222_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertLongArrayConstructorWithSingleBitSeedIsFunctional(XoRoShiRo1024Star.class, SEED_SIZE);
    }
",XoRoShiRo1024StarTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertLongArrayConstructorWithSingleBitSeedIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertLongArrayConstructorWithSingleBitSeedIsFunctional(Class<T> type, int size) {
        try {
            // Find the long[] constructor
            final Constructor<T> constructor = type.getConstructor(long[].class);
            final long[] seed = new long[size];
            for (int i = 0; i < size; i++) {
                seed[i] = 0x8000000000000000L;
                for (int j = 0; j < 64; j++) {
                    final UniformRandomProvider rng = constructor.newInstance(seed);
                    RandomAssert.assertNextLongNonZeroOutputFromSingleBitSeed(rng, 2 * size, 2 * size, i, 63 - j);
                    // Eventually reset to zero
                    seed[i] >>>= 1;
                }
                Assertions.assertEquals(0L, seed[i], ""Seed element was not reset"");
            }
        } catch (IllegalAccessException | NoSuchMethodException | InstantiationException |
                InvocationTargetException ex) {
            Assertions.fail(ex.getMessage());
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
