classname,method,docstring,method_definition
com.github.scribejava.core.model.Token,getParameter(String parameter),,"public String getParameter(String parameter) {
        String value = null;
        for (String str : rawResponse.split(""&"")) {
            if (str.startsWith(parameter + '=')) {
                final String[] part = str.split(""="");
                if (part.length > 1) {
                    value = part[1].trim();
                }
                break;
            }
        }
        return value;
    }"
com.github.scribejava.core.model.Response,parseBodyContents(),,"private String parseBodyContents() throws IOException {
        if (stream == null) {
            return null;
        }
        if (""gzip"".equals(getHeader(""Content-Encoding""))) {
            body = StreamUtils.getGzipStreamContents(stream);
        } else {
            body = StreamUtils.getStreamContents(stream);
        }
        return body;
    }"
com.github.scribejava.core.model.Response,isSuccessful(),,"public boolean isSuccessful() {
        return code >= 200 && code < 400;
    }"
com.github.scribejava.core.model.Response,getBody(),"/**
     * Returns the response body as a string, closing the stream that backs it. Idempotent.
     *
     * @return body as string
     * @throws IOException IO Exception
     */","public String getBody() throws IOException {
        return body == null ? parseBodyContents() : body;
    }"
com.github.scribejava.core.model.Response,getStream(),"/**
     * Obtains the meaningful stream of the HttpUrlConnection, either inputStream or errorInputStream, depending on the
     * status code
     *
     * @return input stream / error stream
     */","public InputStream getStream() {
        return stream;
    }"
com.github.scribejava.core.model.Response,getCode(),"/**
     * Obtains the HTTP status code
     *
     * @return the status code
     */","public int getCode() {
        return code;
    }"
com.github.scribejava.core.model.Response,getMessage(),"/**
     * Obtains the HTTP status message. Returns <code>null</code> if the message can not be discerned from the response
     * (not valid HTTP)
     *
     * @return the status message
     */","public String getMessage() {
        return message;
    }"
com.github.scribejava.core.model.Response,getHeaders(),"/**
     * Obtains a {@link Map} containing the HTTP Response Headers
     *
     * @return headers
     */","public Map<String, String> getHeaders() {
        return headers;
    }"
com.github.scribejava.core.model.Response,getHeader(String name),"/**
     * Obtains a single HTTP Header value, or null if undefined
     *
     * @param name the header name.
     *
     * @return header value or null.
     */","public String getHeader(String name) {
        return headers.get(name);
    }"
com.github.scribejava.core.model.Response,toString(),,"@Override
    public String toString() {
        return ""Response{""
                + ""code="" + code
                + "", message='"" + message + '\''
                + "", body='"" + body + '\''
                + "", headers="" + headers
                + '}';
    }"
com.github.scribejava.core.model.Response,void close(),,"@Override
    public void close() throws IOException {
        if (closed) {
            return;
        }
        IOException ioException = null;
        if (closeables != null) {
            for (Closeable closeable : closeables) {
                if (closeable == null) {
                    continue;
                }
                try {
                    closeable.close();
                } catch (IOException ioE) {
                    if (ioException != null) {
                        ioException = ioE;
                    }
                }
            }
        }
        if (ioException != null) {
            throw ioException;
        }
        closed = true;
    }"
com.github.scribejava.core.model.Parameter,asUrlEncodedPair(),,"public String asUrlEncodedPair() {
        return OAuthEncoder.encode(key).concat(""="").concat(OAuthEncoder.encode(value));
    }"
com.github.scribejava.core.model.Parameter,equals(Object other),,"@Override
    public boolean equals(Object other) {
        if (other == null) {
            return false;
        }
        if (other == this) {
            return true;
        }
        if (!(other instanceof Parameter)) {
            return false;
        }

        final Parameter otherParam = (Parameter) other;
        return otherParam.getKey().equals(key) && otherParam.getValue().equals(value);
    }"
com.github.scribejava.core.model.Parameter,getKey(),,"public String getKey() {
        return key;
    }"
com.github.scribejava.core.model.Parameter,getValue(),,"public String getValue() {
        return value;
    }"
com.github.scribejava.core.model.Parameter,hashCode(),,"@Override
    public int hashCode() {
        return key.hashCode() + value.hashCode();
    }"
com.github.scribejava.core.model.Parameter,compareTo(Parameter parameter),,"@Override
    public int compareTo(Parameter parameter) {
        final int keyDiff = key.compareTo(parameter.getKey());

        return keyDiff == 0 ? value.compareTo(parameter.getValue()) : keyDiff;
    }"
com.github.scribejava.core.model.OAuth2AccessTokenErrorResponse,getError(),,"public OAuth2Error getError() {
        return error;
    }"
com.github.scribejava.core.model.OAuth2AccessTokenErrorResponse,getErrorDescription(),,"public String getErrorDescription() {
        return errorDescription;
    }"
com.github.scribejava.core.model.OAuth2AccessTokenErrorResponse,getErrorUri(),,"public URI getErrorUri() {
        return errorUri;
    }"
com.github.scribejava.core.model.OAuth1RequestToken,getToken(),"/**
     * The temporary credentials identifier.
     *
     * @return oauth_token
     */","@Override
    public String getToken() {
        return super.getToken();
    }"
com.github.scribejava.core.model.OAuth1RequestToken,getTokenSecret(),"/**
     * The temporary credentials shared-secret.
     *
     * @return oauth_token_secret
     */","@Override
    public String getTokenSecret() {
        return super.getTokenSecret();
    }"
com.github.scribejava.core.model.OAuth1RequestToken,isOauthCallbackConfirmed(),,"public boolean isOauthCallbackConfirmed() {
        return oauthCallbackConfirmed;
    }"
com.github.scribejava.core.model.OAuth1RequestToken,hashCode(),,"@Override
    public int hashCode() {
        int hash = 7;
        hash = 83 * hash + Objects.hashCode(getToken());
        hash = 83 * hash + Objects.hashCode(getTokenSecret());
        hash = 83 * hash + (oauthCallbackConfirmed ? 1 : 0);
        return hash;
    }"
com.github.scribejava.core.model.OAuth1RequestToken,equals(Object obj),,"@Override
    public boolean equals(Object obj) {
        if (this == obj) {
            return true;
        }
        if (obj == null) {
            return false;
        }
        if (getClass() != obj.getClass()) {
            return false;
        }
        final OAuth1RequestToken other = (OAuth1RequestToken) obj;
        if (oauthCallbackConfirmed != other.isOauthCallbackConfirmed()) {
            return false;
        }
        if (!Objects.equals(getToken(), other.getToken())) {
            return false;
        }
        return Objects.equals(getTokenSecret(), other.getTokenSecret());
    }"
com.github.scribejava.core.model.OAuth2Authorization,getCode(),,"public String getCode() {
        return code;
    }"
com.github.scribejava.core.model.OAuth2Authorization,void setCode(String code),,"public void setCode(String code) {
        this.code = code;
    }"
com.github.scribejava.core.model.OAuth2Authorization,getState(),,"public String getState() {
        return state;
    }"
com.github.scribejava.core.model.OAuth2Authorization,void setState(String state),,"public void setState(String state) {
        this.state = state;
    }"
com.github.scribejava.core.model.OAuthRequest,"void addOAuthParameter(String key, String value)","/**
     * Adds an OAuth parameter.
     *
     * @param key name of the parameter
     * @param value value of the parameter
     * @throws IllegalArgumentException if the parameter is not an OAuth parameter
     */","public void addOAuthParameter(String key, String value) {
        oauthParameters.put(checkKey(key), value);
    }"
com.github.scribejava.core.model.OAuthRequest,checkKey(String key),,"private String checkKey(String key) {
        if (key.startsWith(OAUTH_PREFIX) || key.equals(OAuthConstants.SCOPE) || key.equals(OAuthConstants.REALM)) {
            return key;
        } else {
            throw new IllegalArgumentException(
                    String.format(""OAuth parameters must either be '%s', '%s' or start with '%s'"", OAuthConstants.SCOPE,
                            OAuthConstants.REALM, OAUTH_PREFIX));
        }
    }"
com.github.scribejava.core.model.OAuthRequest,getOauthParameters(),,"public Map<String, String> getOauthParameters() {
        return oauthParameters;
    }"
com.github.scribejava.core.model.OAuthRequest,void setRealm(String realm),,"public void setRealm(String realm) {
        this.realm = realm;
    }"
com.github.scribejava.core.model.OAuthRequest,getRealm(),,"public String getRealm() {
        return realm;
    }"
com.github.scribejava.core.model.OAuthRequest,getCompleteUrl(),"/**
     * Returns the complete url (host + resource + encoded querystring parameters).
     *
     * @return the complete url.
     */","public String getCompleteUrl() {
        return querystringParams.appendTo(url);
    }"
com.github.scribejava.core.model.OAuthRequest,"void addHeader(String key, String value)","/**
     * Add an HTTP Header to the Request
     *
     * @param key the header name
     * @param value the header value
     */","public void addHeader(String key, String value) {
        headers.put(key, value);
    }"
com.github.scribejava.core.model.OAuthRequest,"void addBodyParameter(String key, String value)","/**
     * Add a body Parameter (for POST/ PUT Requests)
     *
     * @param key the parameter name
     * @param value the parameter value
     */","public void addBodyParameter(String key, String value) {
        bodyParams.add(key, value);
    }"
com.github.scribejava.core.model.OAuthRequest,"void addQuerystringParameter(String key, String value)","/**
     * Add a QueryString parameter
     *
     * @param key the parameter name
     * @param value the parameter value
     */","public void addQuerystringParameter(String key, String value) {
        querystringParams.add(key, value);
    }"
