classname,method,docstring,method_definition
org.apache.commons.imaging.formats.pcx.RleWriter,void flush(final BinaryOutputStream bos),,"void flush(final BinaryOutputStream bos) throws IOException {
        if (repeatCount > 0) {
            if (repeatCount == 1 && (previousByte & 0xc0) != 0xc0) {
                bos.write(previousByte);
            } else {
                bos.write(0xc0 | repeatCount);
                bos.write(previousByte);
            }
        }
    }"
org.apache.commons.imaging.formats.pcx.PcxImagingParameters,getPlanes(),,"public int getPlanes() {
        return planes;
    }"
org.apache.commons.imaging.formats.pcx.PcxImagingParameters,void setPlanes(int planes),,"public void setPlanes(int planes) {
        this.planes = planes;
    }"
org.apache.commons.imaging.formats.pcx.PcxImagingParameters,getBitDepth(),,"public int getBitDepth() {
        return bitDepth;
    }"
org.apache.commons.imaging.formats.pcx.PcxImagingParameters,void setBitDepth(int bitDepth),,"public void setBitDepth(int bitDepth) {
        this.bitDepth = bitDepth;
    }"
org.apache.commons.imaging.formats.pcx.PcxImagingParameters,getCompression(),,"public int getCompression() {
        return compression;
    }"
org.apache.commons.imaging.formats.pcx.PcxImagingParameters,void setCompression(int compression),,"public void setCompression(int compression) {
        this.compression = compression;
    }"
org.apache.commons.imaging.formats.jpeg.JpegImageParser,getAcceptedTypes(),,"@Override
    protected ImageFormat[] getAcceptedTypes() {
        return new ImageFormat[] { ImageFormats.JPEG, //
        };
    }"
org.apache.commons.imaging.formats.jpeg.JpegImageParser,getDefaultParameters(),,"@Override
    public JpegImagingParameters getDefaultParameters() {
        return new JpegImagingParameters();
    }"
org.apache.commons.imaging.formats.jpeg.JpegImageParser,getName(),,"@Override
    public String getName() {
        return ""Jpeg-Custom"";
    }"
org.apache.commons.imaging.formats.jpeg.JpegImageParser,getDefaultExtension(),,"@Override
    public String getDefaultExtension() {
        return DEFAULT_EXTENSION;
    }"
org.apache.commons.imaging.formats.jpeg.JpegImageParser,getAcceptedExtensions(),,"@Override
    protected String[] getAcceptedExtensions() {
        return ACCEPTED_EXTENSIONS;
    }"
org.apache.commons.imaging.formats.jpeg.JpegImageParser,"getBufferedImage(final ByteSource byteSource,
            final JpegImagingParameters params)",,"@Override
    public final BufferedImage getBufferedImage(final ByteSource byteSource,
            final JpegImagingParameters params) throws ImageReadException, IOException {
        final JpegDecoder jpegDecoder = new JpegDecoder();
        return jpegDecoder.decode(byteSource);
    }"
org.apache.commons.imaging.formats.jpeg.JpegImageParser,"keepMarker(final int marker, final int[] markers)",,"private boolean keepMarker(final int marker, final int[] markers) {
        if (markers == null) {
            return true;
        }

        for (final int marker2 : markers) {
            if (marker2 == marker) {
                return true;
            }
        }

        return false;
    }"
org.apache.commons.imaging.formats.jpeg.JpegImageParser,"readSegments(final ByteSource byteSource, final int[] markers, final boolean returnAfterFirst)",,"public List<Segment> readSegments(final ByteSource byteSource, final int[] markers, final boolean returnAfterFirst) throws ImageReadException, IOException {
        final List<Segment> result = new ArrayList<>();
        final int[] sofnSegments = {
                // kJFIFMarker,
                JpegConstants.SOF0_MARKER,
                JpegConstants.SOF1_MARKER,
                JpegConstants.SOF2_MARKER,
                JpegConstants.SOF3_MARKER,
                JpegConstants.SOF5_MARKER,
                JpegConstants.SOF6_MARKER,
                JpegConstants.SOF7_MARKER,
                JpegConstants.SOF9_MARKER,
                JpegConstants.SOF10_MARKER,
                JpegConstants.SOF11_MARKER,
                JpegConstants.SOF13_MARKER,
                JpegConstants.SOF14_MARKER,
                JpegConstants.SOF15_MARKER,
        };

        final JpegUtils.Visitor visitor = new JpegUtils.Visitor() {
            // return false to exit before reading image data.
            @Override
            public boolean beginSOS() {
                return false;
            }

            @Override
            public void visitSOS(final int marker, final byte[] markerBytes,
                    final byte[] imageData) {
                // don't need image data
            }

            // return false to exit traversal.
            @Override
            public boolean visitSegment(final int marker, final byte[] markerBytes,
                    final int markerLength, final byte[] markerLengthBytes,
                    final byte[] segmentData) throws ImageReadException, IOException {
                if (marker == JpegConstants.EOI_MARKER) {
                    return false;
                }

                // Debug.debug(""visitSegment marker"", marker);
                // // Debug.debug(""visitSegment keepMarker(marker, markers)"",
                // keepMarker(marker, markers));
                // Debug.debug(""visitSegment keepMarker(marker, markers)"",
                // keepMarker(marker, markers));

                if (!keepMarker(marker, markers)) {
                    return true;
                }

                switch (marker) {
                case JpegConstants.JPEG_APP13_MARKER:
                    // Debug.debug(""app 13 segment data"", segmentData.length);
                    result.add(new App13Segment(marker, segmentData));
                    break;
                case JpegConstants.JPEG_APP14_MARKER:
                    result.add(new App14Segment(marker, segmentData));
                    break;
                case JpegConstants.JPEG_APP2_MARKER:
                    result.add(new App2Segment(marker, segmentData));
                    break;
                case JpegConstants.JFIF_MARKER:
                    result.add(new JfifSegment(marker, segmentData));
                    break;
                default:
                    if (Arrays.binarySearch(sofnSegments, marker) >= 0) {
                        result.add(new SofnSegment(marker, segmentData));
                    } else if (marker == JpegConstants.DQT_MARKER) {
                        result.add(new DqtSegment(marker, segmentData));
                    } else if ((marker >= JpegConstants.JPEG_APP1_MARKER)
                            && (marker <= JpegConstants.JPEG_APP15_MARKER)) {
                        result.add(new UnknownSegment(marker, segmentData));
                    } else if (marker == JpegConstants.COM_MARKER) {
                        result.add(new ComSegment(marker, segmentData));
                    }
                    break;
                }

                return !returnAfterFirst;
            }
        };

        new JpegUtils().traverseJFIF(byteSource, visitor);

        return result;
    }"
org.apache.commons.imaging.formats.jpeg.JpegImageParser,beginSOS(),,"@Override
            public boolean beginSOS() {
                return false;
            }"
org.apache.commons.imaging.formats.jpeg.JpegImageParser,"void visitSOS(final int marker, final byte[] markerBytes,
                    final byte[] imageData)",,"@Override
            public void visitSOS(final int marker, final byte[] markerBytes,
                    final byte[] imageData) {
                // don't need image data
            }"
org.apache.commons.imaging.formats.jpeg.JpegImageParser,"visitSegment(final int marker, final byte[] markerBytes,
                    final int markerLength, final byte[] markerLengthBytes,
                    final byte[] segmentData)",,"@Override
            public boolean visitSegment(final int marker, final byte[] markerBytes,
                    final int markerLength, final byte[] markerLengthBytes,
                    final byte[] segmentData) throws ImageReadException, IOException {
                if (marker == JpegConstants.EOI_MARKER) {
                    return false;
                }

                // Debug.debug(""visitSegment marker"", marker);
                // // Debug.debug(""visitSegment keepMarker(marker, markers)"",
                // keepMarker(marker, markers));
                // Debug.debug(""visitSegment keepMarker(marker, markers)"",
                // keepMarker(marker, markers));

                if (!keepMarker(marker, markers)) {
                    return true;
                }

                switch (marker) {
                case JpegConstants.JPEG_APP13_MARKER:
                    // Debug.debug(""app 13 segment data"", segmentData.length);
                    result.add(new App13Segment(marker, segmentData));
                    break;
                case JpegConstants.JPEG_APP14_MARKER:
                    result.add(new App14Segment(marker, segmentData));
                    break;
                case JpegConstants.JPEG_APP2_MARKER:
                    result.add(new App2Segment(marker, segmentData));
                    break;
                case JpegConstants.JFIF_MARKER:
                    result.add(new JfifSegment(marker, segmentData));
                    break;
                default:
                    if (Arrays.binarySearch(sofnSegments, marker) >= 0) {
                        result.add(new SofnSegment(marker, segmentData));
                    } else if (marker == JpegConstants.DQT_MARKER) {
                        result.add(new DqtSegment(marker, segmentData));
                    } else if ((marker >= JpegConstants.JPEG_APP1_MARKER)
                            && (marker <= JpegConstants.JPEG_APP15_MARKER)) {
                        result.add(new UnknownSegment(marker, segmentData));
                    } else if (marker == JpegConstants.COM_MARKER) {
                        result.add(new ComSegment(marker, segmentData));
                    }
                    break;
                }

                return !returnAfterFirst;
            }"
org.apache.commons.imaging.formats.jpeg.JpegImageParser,assembleSegments(final List<App2Segment> segments),,"private byte[] assembleSegments(final List<App2Segment> segments) throws ImageReadException {
        try {
            return assembleSegments(segments, false);
        } catch (final ImageReadException e) {
            return assembleSegments(segments, true);
        }
    }"
