id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition,focal_method,docstring
springside4_88_3,"	@Test
	public void inetAddress_3_oe() {

		// removed other assertion
		// removed other assertion

		assertThat(IPUtil.fromIpString(""192.168.0.1"").getHostAddress()).isEqualTo(""192.168.0.1"");
	}
",IPUtilTest::inetAddress_3_oe,org.springside.modules.utils.net.IPUtil,fromIpString(String address),"/**
	 * 从String转换为InetAddress.
	 * 
	 * IpString可以是ipv4 或 ipv6 string, 但不可以是域名.
	 * 
	 * 先字符串传换为byte[]再调getByAddress(byte[])，避免了调用getByName(ip)可能引起的DNS访问.
	 */","public static InetAddress fromIpString(String address) {
		return InetAddresses.forString(address);
	}","public static InetAddress fromIpString(String address) {
		return InetAddresses.forString(address);
	}","/**
	 * 从String转换为InetAddress.
	 * 
	 * IpString可以是ipv4 或 ipv6 string, 但不可以是域名.
	 * 
	 * 先字符串传换为byte[]再调getByAddress(byte[])，避免了调用getByName(ip)可能引起的DNS访问.
	 */"
springside4_88_4,"	@Test
	public void inetAddress_4_oe() {

		// removed other assertion
		// removed other assertion

		// removed other assertion
		assertThat(IPUtil.fromIpString(""192.168.0.2"").getHostAddress()).isEqualTo(""192.168.0.2"");
	}
",IPUtilTest::inetAddress_4_oe,org.springside.modules.utils.net.IPUtil,fromIpString(String address),"/**
	 * 从String转换为InetAddress.
	 * 
	 * IpString可以是ipv4 或 ipv6 string, 但不可以是域名.
	 * 
	 * 先字符串传换为byte[]再调getByAddress(byte[])，避免了调用getByName(ip)可能引起的DNS访问.
	 */","public static InetAddress fromIpString(String address) {
		return InetAddresses.forString(address);
	}","public static InetAddress fromIpString(String address) {
		return InetAddresses.forString(address);
	}","/**
	 * 从String转换为InetAddress.
	 * 
	 * IpString可以是ipv4 或 ipv6 string, 但不可以是域名.
	 * 
	 * 先字符串传换为byte[]再调getByAddress(byte[])，避免了调用getByName(ip)可能引起的DNS访问.
	 */"
springside4_88_5,"	@Test
	public void inetAddress_5_oe() {

		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		assertThat(IPUtil.fromIpv4String(""192.168.0.1"").getHostAddress()).isEqualTo(""192.168.0.1"");
	}
",IPUtilTest::inetAddress_5_oe,org.springside.modules.utils.net.IPUtil,fromIpv4String(String address),"/**
	 * 从IPv4String转换为InetAddress.
	 * 
	 * IpString如果确定ipv4, 使用本方法减少字符分析消耗 .
	 * 
	 * 先字符串传换为byte[]再调getByAddress(byte[])，避免了调用getByName(ip)可能引起的DNS访问.
	 */","public static Inet4Address fromIpv4String(String address) {
		byte[] bytes = ip4StringToBytes(address);
		if (bytes == null) {
			return null;
		} else {
			try {
				return (Inet4Address) Inet4Address.getByAddress(bytes);
			} catch (UnknownHostException e) {
				throw new AssertionError(e);
			}
		}
	}","public static Inet4Address fromIpv4String(String address) {
		byte[] bytes = ip4StringToBytes(address);
		if (bytes == null) {
			return null;
		} else {
			try {
				return (Inet4Address) Inet4Address.getByAddress(bytes);
			} catch (UnknownHostException e) {
				throw new AssertionError(e);
			}
		}
	}","/**
	 * 从IPv4String转换为InetAddress.
	 * 
	 * IpString如果确定ipv4, 使用本方法减少字符分析消耗 .
	 * 
	 * 先字符串传换为byte[]再调getByAddress(byte[])，避免了调用getByName(ip)可能引起的DNS访问.
	 */"
springside4_88_6,"	@Test
	public void inetAddress_6_oe() {

		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		assertThat(IPUtil.fromIpv4String(""192.168.0.2"").getHostAddress()).isEqualTo(""192.168.0.2"");
	}
",IPUtilTest::inetAddress_6_oe,org.springside.modules.utils.net.IPUtil,fromIpv4String(String address),"/**
	 * 从IPv4String转换为InetAddress.
	 * 
	 * IpString如果确定ipv4, 使用本方法减少字符分析消耗 .
	 * 
	 * 先字符串传换为byte[]再调getByAddress(byte[])，避免了调用getByName(ip)可能引起的DNS访问.
	 */","public static Inet4Address fromIpv4String(String address) {
		byte[] bytes = ip4StringToBytes(address);
		if (bytes == null) {
			return null;
		} else {
			try {
				return (Inet4Address) Inet4Address.getByAddress(bytes);
			} catch (UnknownHostException e) {
				throw new AssertionError(e);
			}
		}
	}","public static Inet4Address fromIpv4String(String address) {
		byte[] bytes = ip4StringToBytes(address);
		if (bytes == null) {
			return null;
		} else {
			try {
				return (Inet4Address) Inet4Address.getByAddress(bytes);
			} catch (UnknownHostException e) {
				throw new AssertionError(e);
			}
		}
	}","/**
	 * 从IPv4String转换为InetAddress.
	 * 
	 * IpString如果确定ipv4, 使用本方法减少字符分析消耗 .
	 * 
	 * 先字符串传换为byte[]再调getByAddress(byte[])，避免了调用getByName(ip)可能引起的DNS访问.
	 */"
springside4_88_7,"	@Test
	public void inetAddress_7_oe() {

		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		assertThat(IPUtil.toInt(IPUtil.fromIpString(""192.168.0.1""))).isEqualTo(-1062731775);
	}
",IPUtilTest::inetAddress_7_oe,org.springside.modules.utils.net.IPUtil,fromIpString(String address),"/**
	 * 从String转换为InetAddress.
	 * 
	 * IpString可以是ipv4 或 ipv6 string, 但不可以是域名.
	 * 
	 * 先字符串传换为byte[]再调getByAddress(byte[])，避免了调用getByName(ip)可能引起的DNS访问.
	 */","public static InetAddress fromIpString(String address) {
		return InetAddresses.forString(address);
	}","public static int toInt(InetAddress address) {
		return InetAddresses.coerceToInteger(address);
	}","/**
	 * 从InetAddress转化到int, 传输和存储时, 用int代表InetAddress是最小的开销.
	 * 
	 * InetAddress可以是IPV4或IPV6，都会转成IPV4.
	 * 
	 * @see com.google.common.net.InetAddresses#coerceToInteger(InetAddress)
	 */"
springside4_99_1,"	@Test
	public void test_1_oe() {
		assertThat(EnumUtil.generateBits(Options.class, Options.A)).isEqualTo(1);
	}
",EnumUtilTest::test_1_oe,org.springside.modules.utils.base.EnumUtil,"generateBits(final Class<E> enumClass, final Iterable<? extends E> values)","/**
	 * 将若干个枚举值转换为long，用于使用long保存多个选项的情况.
	 */","public static <E extends Enum<E>> long generateBits(final Class<E> enumClass, final Iterable<? extends E> values) {
		return EnumUtils.generateBitVector(enumClass, values);
	}","public static <E extends Enum<E>> long generateBits(final Class<E> enumClass, final Iterable<? extends E> values) {
		return EnumUtils.generateBitVector(enumClass, values);
	}","/**
	 * 将若干个枚举值转换为long，用于使用long保存多个选项的情况.
	 */"
springside4_99_2,"	@Test
	public void test_2_oe() {
		// removed other assertion
		assertThat(EnumUtil.generateBits(Options.class, Options.A, Options.B)).isEqualTo(3);
	}
",EnumUtilTest::test_2_oe,org.springside.modules.utils.base.EnumUtil,"generateBits(final Class<E> enumClass, final Iterable<? extends E> values)","/**
	 * 将若干个枚举值转换为long，用于使用long保存多个选项的情况.
	 */","public static <E extends Enum<E>> long generateBits(final Class<E> enumClass, final Iterable<? extends E> values) {
		return EnumUtils.generateBitVector(enumClass, values);
	}","public static <E extends Enum<E>> long generateBits(final Class<E> enumClass, final Iterable<? extends E> values) {
		return EnumUtils.generateBitVector(enumClass, values);
	}","/**
	 * 将若干个枚举值转换为long，用于使用long保存多个选项的情况.
	 */"
springside4_99_3,"	@Test
	public void test_3_oe() {
		// removed other assertion
		// removed other assertion

		assertThat(EnumUtil.generateBits(Options.class, ListUtil.newArrayList(Options.A))).isEqualTo(1);
	}
",EnumUtilTest::test_3_oe,org.springside.modules.utils.collection.ListUtil,newArrayList(),"/**
	 * 根据等号左边的类型，构造类型正确的ArrayList.
	 * 
	 * @see com.google.common.collect.Lists#newArrayList()
	 */","public static <T> ArrayList<T> newArrayList() {
		return new ArrayList<T>();
	}","public static <T> ArrayList<T> newArrayList() {
		return new ArrayList<T>();
	}","/**
	 * 根据等号左边的类型，构造类型正确的ArrayList.
	 * 
	 * @see com.google.common.collect.Lists#newArrayList()
	 */"
springside4_99_4,"	@Test
	public void test_4_oe() {
		// removed other assertion
		// removed other assertion

		// removed other assertion
		assertThat(EnumUtil.generateBits(Options.class, ListUtil.newArrayList(Options.A, Options.B))).isEqualTo(3);
	}
",EnumUtilTest::test_4_oe,org.springside.modules.utils.collection.ListUtil,newArrayList(),"/**
	 * 根据等号左边的类型，构造类型正确的ArrayList.
	 * 
	 * @see com.google.common.collect.Lists#newArrayList()
	 */","public static <T> ArrayList<T> newArrayList() {
		return new ArrayList<T>();
	}","public static <T> ArrayList<T> newArrayList() {
		return new ArrayList<T>();
	}","/**
	 * 根据等号左边的类型，构造类型正确的ArrayList.
	 * 
	 * @see com.google.common.collect.Lists#newArrayList()
	 */"
springside4_99_5,"	@Test
	public void test_5_oe() {
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion

		assertThat(EnumUtil.processBits(Options.class, 3)).hasSize(2).containsExactly(Options.A, Options.B);
	}
",EnumUtilTest::test_5_oe,org.springside.modules.utils.base.EnumUtil,"processBits(final Class<E> enumClass, final long value)","/**
	 * long重新解析为若干个枚举值，用于使用long保存多个选项的情况.
	 */","public static <E extends Enum<E>> EnumSet<E> processBits(final Class<E> enumClass, final long value) {
		return EnumUtils.processBitVector(enumClass, value);
	}","public static <E extends Enum<E>> EnumSet<E> processBits(final Class<E> enumClass, final long value) {
		return EnumUtils.processBitVector(enumClass, value);
	}","/**
	 * long重新解析为若干个枚举值，用于使用long保存多个选项的情况.
	 */"
springside4_99_6,"	@Test
	public void test_6_oe() {
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion

		// removed other assertion
		assertThat(EnumUtil.processBits(Options.class,EnumUtil.generateBits(Options.class,Options.A,Options.C,Options.D))).hasSize(3).containsExactly(Options.A,Options.C,Options.D);
	}
",EnumUtilTest::test_6_oe,org.springside.modules.utils.base.EnumUtil,"generateBits(final Class<E> enumClass, final Iterable<? extends E> values)","/**
	 * 将若干个枚举值转换为long，用于使用long保存多个选项的情况.
	 */","public static <E extends Enum<E>> long generateBits(final Class<E> enumClass, final Iterable<? extends E> values) {
		return EnumUtils.generateBitVector(enumClass, values);
	}","public static <E extends Enum<E>> long generateBits(final Class<E> enumClass, final Iterable<? extends E> values) {
		return EnumUtils.generateBitVector(enumClass, values);
	}","/**
	 * 将若干个枚举值转换为long，用于使用long保存多个选项的情况.
	 */"
springside4_106_1,"	@Test
	public void test_1_oe() {
		assertThat(BooleanUtil.toBoolean(""True"")).isTrue();
	}
",BeanUtilTest::test_1_oe,org.springside.modules.utils.base.BooleanUtil,toBoolean(String str),"/**
	 * 使用标准JDK，只分析是否忽略大小写的""true"", 为空时返回false
	 */","public static boolean toBoolean(String str) {
		return Boolean.parseBoolean(str);
	}","public static boolean toBoolean(String str) {
		return Boolean.parseBoolean(str);
	}","/**
	 * 使用标准JDK，只分析是否忽略大小写的""true"", 为空时返回false
	 */"
springside4_106_2,"	@Test
	public void test_2_oe() {
		// removed other assertion
		assertThat(BooleanUtil.toBoolean(""tre"")).isFalse();
	}
",BeanUtilTest::test_2_oe,org.springside.modules.utils.base.BooleanUtil,toBoolean(String str),"/**
	 * 使用标准JDK，只分析是否忽略大小写的""true"", 为空时返回false
	 */","public static boolean toBoolean(String str) {
		return Boolean.parseBoolean(str);
	}","public static boolean toBoolean(String str) {
		return Boolean.parseBoolean(str);
	}","/**
	 * 使用标准JDK，只分析是否忽略大小写的""true"", 为空时返回false
	 */"
springside4_106_3,"	@Test
	public void test_3_oe() {
		// removed other assertion
		// removed other assertion
		assertThat(BooleanUtil.toBoolean(null)).isFalse();
	}
",BeanUtilTest::test_3_oe,org.springside.modules.utils.base.BooleanUtil,toBoolean(String str),"/**
	 * 使用标准JDK，只分析是否忽略大小写的""true"", 为空时返回false
	 */","public static boolean toBoolean(String str) {
		return Boolean.parseBoolean(str);
	}","public static boolean toBoolean(String str) {
		return Boolean.parseBoolean(str);
	}","/**
	 * 使用标准JDK，只分析是否忽略大小写的""true"", 为空时返回false
	 */"
springside4_106_4,"	@Test
	public void test_4_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		assertThat(BooleanUtil.toBooleanObject(""True"")).isTrue();
	}
",BeanUtilTest::test_4_oe,org.springside.modules.utils.base.BooleanUtil,toBooleanObject(String str),"/**
	 * 使用标准JDK，只分析是否忽略大小写的""true"", 为空时返回null
	 */","public static Boolean toBooleanObject(String str) {
		return str != null ? Boolean.valueOf(str) : null;
	}","public static Boolean toBooleanObject(String str) {
		return str != null ? Boolean.valueOf(str) : null;
	}","/**
	 * 使用标准JDK，只分析是否忽略大小写的""true"", 为空时返回null
	 */"
springside4_106_5,"	@Test
	public void test_5_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		assertThat(BooleanUtil.toBooleanObject(""tre"")).isFalse();
	}
",BeanUtilTest::test_5_oe,org.springside.modules.utils.base.BooleanUtil,toBooleanObject(String str),"/**
	 * 使用标准JDK，只分析是否忽略大小写的""true"", 为空时返回null
	 */","public static Boolean toBooleanObject(String str) {
		return str != null ? Boolean.valueOf(str) : null;
	}","public static Boolean toBooleanObject(String str) {
		return str != null ? Boolean.valueOf(str) : null;
	}","/**
	 * 使用标准JDK，只分析是否忽略大小写的""true"", 为空时返回null
	 */"
springside4_106_6,"	@Test
	public void test_6_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		assertThat(BooleanUtil.toBooleanObject(null)).isNull();
	}
",BeanUtilTest::test_6_oe,org.springside.modules.utils.base.BooleanUtil,toBooleanObject(String str),"/**
	 * 使用标准JDK，只分析是否忽略大小写的""true"", 为空时返回null
	 */","public static Boolean toBooleanObject(String str) {
		return str != null ? Boolean.valueOf(str) : null;
	}","public static Boolean toBooleanObject(String str) {
		return str != null ? Boolean.valueOf(str) : null;
	}","/**
	 * 使用标准JDK，只分析是否忽略大小写的""true"", 为空时返回null
	 */"
springside4_106_7,"	@Test
	public void test_7_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion

		assertThat(BooleanUtil.parseGeneralString(""1"", false)).isFalse();
	}
",BeanUtilTest::test_7_oe,org.springside.modules.utils.base.BooleanUtil,parseGeneralString(String str),"/**
	 * 支持true/false,on/off, y/n, yes/no的转换, str为空或无法分析时返回null
	 */","public static Boolean parseGeneralString(String str) {
		return BooleanUtils.toBooleanObject(str);
	}","public static Boolean parseGeneralString(String str) {
		return BooleanUtils.toBooleanObject(str);
	}","/**
	 * 支持true/false,on/off, y/n, yes/no的转换, str为空或无法分析时返回null
	 */"
springside4_106_8,"	@Test
	public void test_8_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		assertThat(BooleanUtil.parseGeneralString(""y"", false)).isTrue();
	}
",BeanUtilTest::test_8_oe,org.springside.modules.utils.base.BooleanUtil,parseGeneralString(String str),"/**
	 * 支持true/false,on/off, y/n, yes/no的转换, str为空或无法分析时返回null
	 */","public static Boolean parseGeneralString(String str) {
		return BooleanUtils.toBooleanObject(str);
	}","public static Boolean parseGeneralString(String str) {
		return BooleanUtils.toBooleanObject(str);
	}","/**
	 * 支持true/false,on/off, y/n, yes/no的转换, str为空或无法分析时返回null
	 */"
