focal_method,test_prefix,docstring
"  public String getPath() {
    return path;
  }","  public void test531()  throws Throwable  {
      Uri uri0 = new Uri("" qXMAI~+zRs\u0006YWHo8N"", "" qXMAI~+zRs\u0006YWHo8N"", "" qXMAI~+zRs\u0006YWHo8N"", (-1073741822), "" qXMAI~+zRs\u0006YWHo8N"", "" qXMAI~+zRs\u0006YWHo8N"", "" qXMAI~+zRs\u0006YWHo8N"");
      Uri uri1 = Uri.create(uri0, ""https"");
      Uri uri2 = uri1.withNewScheme(""wss"");
      uri2.hashCode();
      assertEquals(""https"", uri2.getPath());
}",
"  public int getPort() {
    return port;
  }","  public void test532()  throws Throwable  {
      Uri uri0 = new Uri("" qXMAI~+zRs\u0006YWHo8N"", "" qXMAI~+zRs\u0006YWHo8N"", "" qXMAI~+zRs\u0006YWHo8N"", (-1073741822), "" qXMAI~+zRs\u0006YWHo8N"", "" qXMAI~+zRs\u0006YWHo8N"", "" qXMAI~+zRs\u0006YWHo8N"");
      Uri uri1 = Uri.create(uri0, ""https"");
      Uri uri2 = uri1.withNewScheme(""wss"");
      uri2.hashCode();
      assertEquals((-1073741822), uri2.getPort());
}",
"  public int getSchemeDefaultPort() {
    return isSecured() ? 443 : 80;
  }","  public void test533()  throws Throwable  {
      Uri uri0 = new Uri("" qXMAI~+zRs\u0006YWHo8N"", "" qXMAI~+zRs\u0006YWHo8N"", "" qXMAI~+zRs\u0006YWHo8N"", (-1073741822), "" qXMAI~+zRs\u0006YWHo8N"", "" qXMAI~+zRs\u0006YWHo8N"", "" qXMAI~+zRs\u0006YWHo8N"");
      Uri uri1 = Uri.create(uri0, ""https"");
      Uri uri2 = uri1.withNewScheme(""wss"");
      uri2.hashCode();
      assertEquals(443, uri2.getSchemeDefaultPort());
}",
"  public String getScheme() {
    return scheme;
  }","  public void test534()  throws Throwable  {
      Uri uri0 = new Uri(""org.Isynchttpcliet.uriUriParser"", (String) null, ""org.Isynchttpcliet.uriUriParser"", 1334, (String) null, ""org.Isynchttpcliet.uriUriParser"", ""org.Isynchttpcliet.uriUriParser"");
      uri0.hashCode();
      assertEquals(""org.Isynchttpcliet.uriUriParser"", uri0.getScheme());
}",
"  public String getHost() {
    return host;
  }","  public void test535()  throws Throwable  {
      Uri uri0 = new Uri(""org.Isynchttpcliet.uriUriParser"", (String) null, ""org.Isynchttpcliet.uriUriParser"", 1334, (String) null, ""org.Isynchttpcliet.uriUriParser"", ""org.Isynchttpcliet.uriUriParser"");
      uri0.hashCode();
      assertEquals(""org.Isynchttpcliet.uriUriParser"", uri0.getHost());
}",
"  public int getPort() {
    return port;
  }","  public void test536()  throws Throwable  {
      Uri uri0 = new Uri(""org.Isynchttpcliet.uriUriParser"", (String) null, ""org.Isynchttpcliet.uriUriParser"", 1334, (String) null, ""org.Isynchttpcliet.uriUriParser"", ""org.Isynchttpcliet.uriUriParser"");
      uri0.hashCode();
      assertEquals(1334, uri0.getPort());
}",
"  public String getFragment() {
    return fragment;
  }","  public void test537()  throws Throwable  {
      Uri uri0 = new Uri(""org.Isynchttpcliet.uriUriParser"", (String) null, ""org.Isynchttpcliet.uriUriParser"", 1334, (String) null, ""org.Isynchttpcliet.uriUriParser"", ""org.Isynchttpcliet.uriUriParser"");
      uri0.hashCode();
      assertEquals(""org.Isynchttpcliet.uriUriParser"", uri0.getFragment());
}",
"  public String getQuery() {
    return query;
  }","  public void test538()  throws Throwable  {
      Uri uri0 = new Uri(""org.Isynchttpcliet.uriUriParser"", (String) null, ""org.Isynchttpcliet.uriUriParser"", 1334, (String) null, ""org.Isynchttpcliet.uriUriParser"", ""org.Isynchttpcliet.uriUriParser"");
      uri0.hashCode();
      assertEquals(""org.Isynchttpcliet.uriUriParser"", uri0.getQuery());
}",
"  public boolean isWebSocket() {
    return webSocket;
  }","  public void test539()  throws Throwable  {
      Uri uri0 = new Uri(""org.Isynchttpcliet.uriUriParser"", (String) null, ""org.Isynchttpcliet.uriUriParser"", 1334, (String) null, ""org.Isynchttpcliet.uriUriParser"", ""org.Isynchttpcliet.uriUriParser"");
      uri0.hashCode();
      assertFalse(uri0.isWebSocket());
}",
"  public String getQuery() {
    return query;
  }","  public void test540()  throws Throwable  {
      Uri uri0 = new Uri(""ZH"", ""ZH"", ""ZH"", (-1), "" could not be parsed into a proper Uri, missing scheme"", ""ZH"", "" could not be parsed into a proper Uri, missing scheme"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals(""ZH"", uri0.getQuery());
}",
"  public int getExplicitPort() {
    return port == -1 ? getSchemeDefaultPort() : port;
  }","  public void test541()  throws Throwable  {
      Uri uri0 = new Uri(""ZH"", ""ZH"", ""ZH"", (-1), "" could not be parsed into a proper Uri, missing scheme"", ""ZH"", "" could not be parsed into a proper Uri, missing scheme"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals(80, uri0.getExplicitPort());
}",
"  public String getFragment() {
    return fragment;
  }","  public void test542()  throws Throwable  {
      Uri uri0 = new Uri(""ZH"", ""ZH"", ""ZH"", (-1), "" could not be parsed into a proper Uri, missing scheme"", ""ZH"", "" could not be parsed into a proper Uri, missing scheme"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals("" could not be parsed into a proper Uri, missing scheme"", uri0.getFragment());
}",
"  public String getNonEmptyPath() {
    return isNonEmpty(path) ? path : ""/"";
  }","  public void test543()  throws Throwable  {
      Uri uri0 = new Uri(""ZH"", ""ZH"", ""ZH"", (-1), "" could not be parsed into a proper Uri, missing scheme"", ""ZH"", "" could not be parsed into a proper Uri, missing scheme"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals("" could not be parsed into a proper Uri, missing scheme"", string0);
}",
"  public boolean isWebSocket() {
    return webSocket;
  }","  public void test544()  throws Throwable  {
      Uri uri0 = new Uri(""ZH"", ""ZH"", ""ZH"", (-1), "" could not be parsed into a proper Uri, missing scheme"", ""ZH"", "" could not be parsed into a proper Uri, missing scheme"");
      String string0 = uri0.getNonEmptyPath();
      assertFalse(uri0.isWebSocket());
}",
"  public String getHost() {
    return host;
  }","  public void test545()  throws Throwable  {
      Uri uri0 = new Uri(""ZH"", ""ZH"", ""ZH"", (-1), "" could not be parsed into a proper Uri, missing scheme"", ""ZH"", "" could not be parsed into a proper Uri, missing scheme"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals(""ZH"", uri0.getHost());
}",
"  public String getUserInfo() {
    return userInfo;
  }","  public void test546()  throws Throwable  {
      Uri uri0 = new Uri(""ZH"", ""ZH"", ""ZH"", (-1), "" could not be parsed into a proper Uri, missing scheme"", ""ZH"", "" could not be parsed into a proper Uri, missing scheme"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals(""ZH"", uri0.getUserInfo());
}",
"  public String getScheme() {
    return scheme;
  }","  public void test547()  throws Throwable  {
      Uri uri0 = new Uri(""ZH"", ""ZH"", ""ZH"", (-1), "" could not be parsed into a proper Uri, missing scheme"", ""ZH"", "" could not be parsed into a proper Uri, missing scheme"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals(""ZH"", uri0.getScheme());
}",
"  public String getNonEmptyPath() {
    return isNonEmpty(path) ? path : ""/"";
  }","  public void test548()  throws Throwable  {
      Uri uri0 = new Uri(""wss"", ""kV$}!6_97rIf!O"", ""kV$}!6_97rIf!O"", 0, """", ""wss"", ""kV$}!6_97rIf!O"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals(""/"", string0);
}",
"  public boolean isWebSocket() {
    return webSocket;
  }","  public void test549()  throws Throwable  {
      Uri uri0 = new Uri(""wss"", ""kV$}!6_97rIf!O"", ""kV$}!6_97rIf!O"", 0, """", ""wss"", ""kV$}!6_97rIf!O"");
      String string0 = uri0.getNonEmptyPath();
      assertTrue(uri0.isWebSocket());
}",
"  public String getUserInfo() {
    return userInfo;
  }","  public void test550()  throws Throwable  {
      Uri uri0 = new Uri(""wss"", ""kV$}!6_97rIf!O"", ""kV$}!6_97rIf!O"", 0, """", ""wss"", ""kV$}!6_97rIf!O"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals(""kV$}!6_97rIf!O"", uri0.getUserInfo());
}",
"  public String getFragment() {
    return fragment;
  }","  public void test551()  throws Throwable  {
      Uri uri0 = new Uri(""wss"", ""kV$}!6_97rIf!O"", ""kV$}!6_97rIf!O"", 0, """", ""wss"", ""kV$}!6_97rIf!O"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals(""kV$}!6_97rIf!O"", uri0.getFragment());
}",
"  public boolean isSecured() {
    return secured;
  }","  public void test552()  throws Throwable  {
      Uri uri0 = new Uri(""wss"", ""kV$}!6_97rIf!O"", ""kV$}!6_97rIf!O"", 0, """", ""wss"", ""kV$}!6_97rIf!O"");
      String string0 = uri0.getNonEmptyPath();
      assertTrue(uri0.isSecured());
}",
"  public String getScheme() {
    return scheme;
  }","  public void test553()  throws Throwable  {
      Uri uri0 = new Uri(""wss"", ""kV$}!6_97rIf!O"", ""kV$}!6_97rIf!O"", 0, """", ""wss"", ""kV$}!6_97rIf!O"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals(""wss"", uri0.getScheme());
}",
"  public int getExplicitPort() {
    return port == -1 ? getSchemeDefaultPort() : port;
  }","  public void test554()  throws Throwable  {
      Uri uri0 = new Uri(""wss"", ""kV$}!6_97rIf!O"", ""kV$}!6_97rIf!O"", 0, """", ""wss"", ""kV$}!6_97rIf!O"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals(0, uri0.getExplicitPort());
}",
"  public String getQuery() {
    return query;
  }","  public void test555()  throws Throwable  {
      Uri uri0 = new Uri(""wss"", ""kV$}!6_97rIf!O"", ""kV$}!6_97rIf!O"", 0, """", ""wss"", ""kV$}!6_97rIf!O"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals(""wss"", uri0.getQuery());
}",
"  public String getHost() {
    return host;
  }","  public void test556()  throws Throwable  {
      Uri uri0 = new Uri(""wss"", ""kV$}!6_97rIf!O"", ""kV$}!6_97rIf!O"", 0, """", ""wss"", ""kV$}!6_97rIf!O"");
      String string0 = uri0.getNonEmptyPath();
      assertEquals(""kV$}!6_97rIf!O"", uri0.getHost());
}",
"  public String getScheme() {
    return scheme;
  }","  public void test557()  throws Throwable  {
      Uri uri0 = new Uri(""lso"", ""lso"", ""lso"", 106, ""lso"", ""lso"", ""lso"");
      Uri uri1 = new Uri(""lso"", ""wss"", ""wss"", 106, ""https"", ""ws"", ""wss"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals(""lso"", uri1.getScheme());
}",
"  public String getQuery() {
    return query;
  }","  public void test558()  throws Throwable  {
      Uri uri0 = new Uri(""lso"", ""lso"", ""lso"", 106, ""lso"", ""lso"", ""lso"");
      Uri uri1 = new Uri(""lso"", ""wss"", ""wss"", 106, ""https"", ""ws"", ""wss"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals(""ws"", uri1.getQuery());
}",
"  public String getPath() {
    return path;
  }","  public void test559()  throws Throwable  {
      Uri uri0 = new Uri(""lso"", ""lso"", ""lso"", 106, ""lso"", ""lso"", ""lso"");
      Uri uri1 = new Uri(""lso"", ""wss"", ""wss"", 106, ""https"", ""ws"", ""wss"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals(""https"", uri1.getPath());
}",
"  public String getPath() {
    return path;
  }","  public void test560()  throws Throwable  {
      Uri uri0 = new Uri(""lso"", ""lso"", ""lso"", 106, ""lso"", ""lso"", ""lso"");
      Uri uri1 = new Uri(""lso"", ""wss"", ""wss"", 106, ""https"", ""ws"", ""wss"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals(""lso"", uri0.getPath());
}",
"  public String getUserInfo() {
    return userInfo;
  }","  public void test561()  throws Throwable  {
      Uri uri0 = new Uri(""lso"", ""lso"", ""lso"", 106, ""lso"", ""lso"", ""lso"");
      Uri uri1 = new Uri(""lso"", ""wss"", ""wss"", 106, ""https"", ""ws"", ""wss"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals(""lso"", uri0.getUserInfo());
}",
"  public boolean isSameBase(Uri other) {
    return scheme.equals(other.getScheme())
      && host.equals(other.getHost())
      && getExplicitPort() == other.getExplicitPort();
  }","  public void test562()  throws Throwable  {
      Uri uri0 = new Uri(""lso"", ""lso"", ""lso"", 106, ""lso"", ""lso"", ""lso"");
      Uri uri1 = new Uri(""lso"", ""wss"", ""wss"", 106, ""https"", ""ws"", ""wss"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertFalse(boolean0);
}",
"  public boolean isWebSocket() {
    return webSocket;
  }","  public void test563()  throws Throwable  {
      Uri uri0 = new Uri(""lso"", ""lso"", ""lso"", 106, ""lso"", ""lso"", ""lso"");
      Uri uri1 = new Uri(""lso"", ""wss"", ""wss"", 106, ""https"", ""ws"", ""wss"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertFalse(uri1.isWebSocket());
}",
"  public String getHost() {
    return host;
  }","  public void test564()  throws Throwable  {
      Uri uri0 = new Uri(""lso"", ""lso"", ""lso"", 106, ""lso"", ""lso"", ""lso"");
      Uri uri1 = new Uri(""lso"", ""wss"", ""wss"", 106, ""https"", ""ws"", ""wss"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals(""lso"", uri0.getHost());
}",
"  public int getExplicitPort() {
    return port == -1 ? getSchemeDefaultPort() : port;
  }","  public void test565()  throws Throwable  {
      Uri uri0 = new Uri(""lso"", ""lso"", ""lso"", 106, ""lso"", ""lso"", ""lso"");
      Uri uri1 = new Uri(""lso"", ""wss"", ""wss"", 106, ""https"", ""ws"", ""wss"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals(106, uri1.getExplicitPort());
}",
"  public String getFragment() {
    return fragment;
  }","  public void test566()  throws Throwable  {
      Uri uri0 = new Uri(""lso"", ""lso"", ""lso"", 106, ""lso"", ""lso"", ""lso"");
      Uri uri1 = new Uri(""lso"", ""wss"", ""wss"", 106, ""https"", ""ws"", ""wss"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals(""wss"", uri1.getFragment());
}",
"  public String getUserInfo() {
    return userInfo;
  }","  public void test567()  throws Throwable  {
      Uri uri0 = new Uri(""lso"", ""lso"", ""lso"", 106, ""lso"", ""lso"", ""lso"");
      Uri uri1 = new Uri(""lso"", ""wss"", ""wss"", 106, ""https"", ""ws"", ""wss"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals(""wss"", uri1.getUserInfo());
}",
"  public String getFragment() {
    return fragment;
  }","  public void test568()  throws Throwable  {
      Uri uri0 = new Uri(""lso"", ""lso"", ""lso"", 106, ""lso"", ""lso"", ""lso"");
      Uri uri1 = new Uri(""lso"", ""wss"", ""wss"", 106, ""https"", ""ws"", ""wss"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals(""lso"", uri0.getFragment());
}",
"  public boolean isSecured() {
    return secured;
  }","  public void test569()  throws Throwable  {
      Uri uri0 = new Uri(""lso"", ""lso"", ""lso"", 106, ""lso"", ""lso"", ""lso"");
      Uri uri1 = new Uri(""lso"", ""wss"", ""wss"", 106, ""https"", ""ws"", ""wss"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertFalse(uri1.isSecured());
}",
"  public String getFragment() {
    return fragment;
  }","  public void test570()  throws Throwable  {
      Uri uri0 = new Uri("":M?tkc+F/.qX"", (String) null, ""osZV\"">{U{y\""<PIN"", (-4), ""4Pt+P|-G/'V^5.Zng"", """", "":M?tkc+F/.qX"");
      Uri uri1 = new Uri(""wss"", ""wss"", ""ws"", (-4), ""https"", ""osZV\"">{U{y\""<PIN"", "":M?tkc+F/.qX://osZV\"">{U{y\""<PIN:-44Pt+P|-G/'V^5.Zng"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals("":M?tkc+F/.qX://osZV\"">{U{y\""<PIN:-44Pt+P|-G/'V^5.Zng"", uri1.getFragment());
}",
"  public boolean isWebSocket() {
    return webSocket;
  }","  public void test571()  throws Throwable  {
      Uri uri0 = new Uri("":M?tkc+F/.qX"", (String) null, ""osZV\"">{U{y\""<PIN"", (-4), ""4Pt+P|-G/'V^5.Zng"", """", "":M?tkc+F/.qX"");
      Uri uri1 = new Uri(""wss"", ""wss"", ""ws"", (-4), ""https"", ""osZV\"">{U{y\""<PIN"", "":M?tkc+F/.qX://osZV\"">{U{y\""<PIN:-44Pt+P|-G/'V^5.Zng"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertFalse(uri0.isWebSocket());
}",
"  public String getScheme() {
    return scheme;
  }","  public void test572()  throws Throwable  {
      Uri uri0 = new Uri("":M?tkc+F/.qX"", (String) null, ""osZV\"">{U{y\""<PIN"", (-4), ""4Pt+P|-G/'V^5.Zng"", """", "":M?tkc+F/.qX"");
      Uri uri1 = new Uri(""wss"", ""wss"", ""ws"", (-4), ""https"", ""osZV\"">{U{y\""<PIN"", "":M?tkc+F/.qX://osZV\"">{U{y\""<PIN:-44Pt+P|-G/'V^5.Zng"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals("":M?tkc+F/.qX"", uri0.getScheme());
}",
"  public String getUserInfo() {
    return userInfo;
  }","  public void test573()  throws Throwable  {
      Uri uri0 = new Uri("":M?tkc+F/.qX"", (String) null, ""osZV\"">{U{y\""<PIN"", (-4), ""4Pt+P|-G/'V^5.Zng"", """", "":M?tkc+F/.qX"");
      Uri uri1 = new Uri(""wss"", ""wss"", ""ws"", (-4), ""https"", ""osZV\"">{U{y\""<PIN"", "":M?tkc+F/.qX://osZV\"">{U{y\""<PIN:-44Pt+P|-G/'V^5.Zng"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals(""wss"", uri1.getUserInfo());
}",
"  public boolean isSameBase(Uri other) {
    return scheme.equals(other.getScheme())
      && host.equals(other.getHost())
      && getExplicitPort() == other.getExplicitPort();
  }","  public void test574()  throws Throwable  {
      Uri uri0 = new Uri("":M?tkc+F/.qX"", (String) null, ""osZV\"">{U{y\""<PIN"", (-4), ""4Pt+P|-G/'V^5.Zng"", """", "":M?tkc+F/.qX"");
      Uri uri1 = new Uri(""wss"", ""wss"", ""ws"", (-4), ""https"", ""osZV\"">{U{y\""<PIN"", "":M?tkc+F/.qX://osZV\"">{U{y\""<PIN:-44Pt+P|-G/'V^5.Zng"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertFalse(boolean0);
}",
"  public boolean isWebSocket() {
    return webSocket;
  }","  public void test575()  throws Throwable  {
      Uri uri0 = new Uri("":M?tkc+F/.qX"", (String) null, ""osZV\"">{U{y\""<PIN"", (-4), ""4Pt+P|-G/'V^5.Zng"", """", "":M?tkc+F/.qX"");
      Uri uri1 = new Uri(""wss"", ""wss"", ""ws"", (-4), ""https"", ""osZV\"">{U{y\""<PIN"", "":M?tkc+F/.qX://osZV\"">{U{y\""<PIN:-44Pt+P|-G/'V^5.Zng"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertTrue(uri1.isWebSocket());
}",
"  public String getHost() {
    return host;
  }","  public void test576()  throws Throwable  {
      Uri uri0 = new Uri("":M?tkc+F/.qX"", (String) null, ""osZV\"">{U{y\""<PIN"", (-4), ""4Pt+P|-G/'V^5.Zng"", """", "":M?tkc+F/.qX"");
      Uri uri1 = new Uri(""wss"", ""wss"", ""ws"", (-4), ""https"", ""osZV\"">{U{y\""<PIN"", "":M?tkc+F/.qX://osZV\"">{U{y\""<PIN:-44Pt+P|-G/'V^5.Zng"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals(""ws"", uri1.getHost());
}",
"  public int getExplicitPort() {
    return port == -1 ? getSchemeDefaultPort() : port;
  }","  public void test577()  throws Throwable  {
      Uri uri0 = new Uri("":M?tkc+F/.qX"", (String) null, ""osZV\"">{U{y\""<PIN"", (-4), ""4Pt+P|-G/'V^5.Zng"", """", "":M?tkc+F/.qX"");
      Uri uri1 = new Uri(""wss"", ""wss"", ""ws"", (-4), ""https"", ""osZV\"">{U{y\""<PIN"", "":M?tkc+F/.qX://osZV\"">{U{y\""<PIN:-44Pt+P|-G/'V^5.Zng"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals((-4), uri1.getExplicitPort());
}",
"  public boolean isSecured() {
    return secured;
  }","  public void test578()  throws Throwable  {
      Uri uri0 = new Uri("":M?tkc+F/.qX"", (String) null, ""osZV\"">{U{y\""<PIN"", (-4), ""4Pt+P|-G/'V^5.Zng"", """", "":M?tkc+F/.qX"");
      Uri uri1 = new Uri(""wss"", ""wss"", ""ws"", (-4), ""https"", ""osZV\"">{U{y\""<PIN"", "":M?tkc+F/.qX://osZV\"">{U{y\""<PIN:-44Pt+P|-G/'V^5.Zng"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertFalse(uri0.isSecured());
}",
"  public String getPath() {
    return path;
  }","  public void test579()  throws Throwable  {
      Uri uri0 = new Uri("":M?tkc+F/.qX"", (String) null, ""osZV\"">{U{y\""<PIN"", (-4), ""4Pt+P|-G/'V^5.Zng"", """", "":M?tkc+F/.qX"");
      Uri uri1 = new Uri(""wss"", ""wss"", ""ws"", (-4), ""https"", ""osZV\"">{U{y\""<PIN"", "":M?tkc+F/.qX://osZV\"">{U{y\""<PIN:-44Pt+P|-G/'V^5.Zng"");
      boolean boolean0 = uri0.isSameBase(uri1);
      assertEquals(""https"", uri1.getPath());
}",
